,y|acc,y|virus taxid,y|virus name,y|virus kingdom,y|virus phylum,y|virus class,y|virus order,y|virus family,y|virus genus,y|host taxid,y|host name,y|host kingdom,y|host phylum,y|host class,y|host order,y|host family,y|host genus,y|host superkingdom,y|L0,y|L1,y|L2,y|host leaves
MK192409.1,MK192409.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[47230],['Microtus arvalis'],Metazoa,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Biota,Biota,Chordata,Rodentia,Rodentia
MK192408.1,MK192408.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[47230],['Microtus arvalis'],Metazoa,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Biota,Biota,Chordata,Rodentia,Rodentia
MK192407.1,MK192407.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[47230],['Microtus arvalis'],Metazoa,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Biota,Biota,Chordata,Rodentia,Rodentia
MK192406.1,MK192406.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[47230],['Microtus arvalis'],Metazoa,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Biota,Biota,Chordata,Rodentia,Rodentia
MK410048.1,MK410048.1,63421.0,Swine hepatitis E virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Paslahepevirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MK410046.1,MK410046.1,63421.0,Swine hepatitis E virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Paslahepevirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MK410044.1,MK410044.1,63421.0,Swine hepatitis E virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Paslahepevirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MH450022.1,MH450022.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MK089848.1,MK089848.1,1678143.0,Paslahepevirus balayani,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Paslahepevirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MK089847.1,MK089847.1,1678143.0,Paslahepevirus balayani,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Paslahepevirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MH410176.1,MH410176.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9541],['Macaca fascicularis'],Metazoa,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,Biota,Biota,Chordata,Primates,Primates
MH504153.1,MH504153.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MH504150.1,MH504150.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MH504149.1,MH504149.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MH504146.1,MH504146.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MH504145.1,MH504145.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MH504144.1,MH504144.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MH504142.1,MH504142.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MH504140.1,MH504140.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MF444135.1,MF444135.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MF444131.1,MF444131.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MF444116.1,MF444116.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MF444113.1,MF444113.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MF444110.1,MF444110.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MF444102.1,MF444102.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MF444072.1,MF444072.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MF444043.1,MF444043.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MF444030.1,MF444030.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MK050105.1,MK050105.1,1678145.0,Rocahepevirus ratti,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Rocahepevirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MK050107.1,MK050107.1,2907992.0,Avian hepatitis E virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Avihepevirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
MH184584.1,MH184584.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MH184581.1,MH184581.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MH809516.1,MH809516.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
KY766999.1,KY766999.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MG600417.1,MG600417.1,2126132.0,Rodent hepevirus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[83752],['Rattus argentiventer'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Rattus,Biota,Biota,Chordata,Rodentia,Rodentia
MF480297.1,MF480297.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9986],['Oryctolagus cuniculus'],Metazoa,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
MG020024.1,MG020024.1,1678145.0,Rocahepevirus ratti,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Rocahepevirus,[82468],['Eothenomys melanogaster'],Metazoa,Chordata,Mammalia,Rodentia,Cricetidae,Eothenomys,Biota,Biota,Chordata,Rodentia,Rodentia
MG020022.1,MG020022.1,1678145.0,Rocahepevirus ratti,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Rocahepevirus,[129246],['Apodemus chevrieri'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Apodemus,Biota,Biota,Chordata,Rodentia,Rodentia
KU980235.1,KU980235.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
KY232313.1,KY232313.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
KT581443.1,KT581443.1,509628.0,Hepatitis E virus type 3,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Paslahepevirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
KY496200.1,KY496200.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9986],['Oryctolagus cuniculus'],Metazoa,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
KU670940.1,KU670940.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[100819],['Falco tinnunculus'],Metazoa,Chordata,Aves,Falconiformes,Falconidae,Falco,Biota,Biota,Chordata,Aves,Aves
KJ496144.1,KJ496144.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9838],['Camelus dromedarius'],Metazoa,Chordata,Mammalia,Artiodactyla,Camelidae,Camelus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
KC618403.1,KC618403.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
JF915746.1,JF915746.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
JF443726.1,JF443726.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
JQ953665.1,JQ953665.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
JQ953664.1,JQ953664.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
JX120573.1,JX120573.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[35732],['Rattus tanezumi'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Rattus,Biota,Biota,Chordata,Rodentia,Rodentia
JN167538.1,JN167538.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[10116],['Rattus norvegicus'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Rattus,Biota,Biota,Chordata,Rodentia,Rodentia
JN167537.1,JN167537.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[10116],['Rattus norvegicus'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Rattus,Biota,Biota,Chordata,Rodentia,Rodentia
JQ679014.1,JQ679014.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
GU937805.1,GU937805.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9986],['Oryctolagus cuniculus'],Metazoa,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
AY594199.1,AY594199.1,63421.0,Swine hepatitis E virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Paslahepevirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
FJ906896.1,FJ906896.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9986],['Oryctolagus cuniculus'],Metazoa,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
FJ906895.1,FJ906895.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9986],['Oryctolagus cuniculus'],Metazoa,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
FJ527832.2,FJ527832.2,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
EU723512.2,EU723512.2,63421.0,Swine hepatitis E virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Paslahepevirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
NC_003514.1,NC_003514.1,31721.0,Beet necrotic yellow vein virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Benyviridae,Benyvirus,"[3562, 161934, 343494, 45318]","['Spinacia oleracea', 'Beta vulgaris', 'Beta macrocarpa', 'Tetragonia tetragonoides']",Viridiplantae,Streptophyta,Magnoliopsida,Caryophyllales,Unclassified,Unclassified,Biota,Biota,Viridiplantae,,Viridiplantae
NC_003515.1,NC_003515.1,31721.0,Beet necrotic yellow vein virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Benyviridae,Benyvirus,"[3562, 161934, 343494, 45318]","['Spinacia oleracea', 'Beta vulgaris', 'Beta macrocarpa', 'Tetragonia tetragonoides']",Viridiplantae,Streptophyta,Magnoliopsida,Caryophyllales,Unclassified,Unclassified,Biota,Biota,Viridiplantae,,Viridiplantae
NC_038504.1,NC_038504.1,879096.0,Hepatitis E virus rat/R63/DEU/2009,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Rocahepevirus,[10116],['Rattus norvegicus'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Rattus,Biota,Biota,Chordata,Rodentia,Rodentia
NC_039226.1,NC_039226.1,76343.0,Beet soil-borne mosaic virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Benyviridae,Benyvirus,[3555],['Beta vulgaris subsp. vulgaris'],Viridiplantae,Streptophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Beta,Biota,Biota,Viridiplantae,,Viridiplantae
NC_040540.1,NC_040540.1,2109380.0,Sarawak virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Alphatetraviridae,Unclassified,[7160],['Aedes albopictus'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Biota,Biota,Invertebrate,,Invertebrate
OK317707.1,OK317707.1,2902944.0,signal crayfish associated hepe-like virus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[6724],['Astacoidea'],Metazoa,Arthropoda,Malacostraca,Decapoda,Unclassified,Unclassified,Biota,Biota,Invertebrate,,Invertebrate
MW149254.1,MW149254.1,1678145.0,Rocahepevirus ratti,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Rocahepevirus,[10116],['Rattus norvegicus'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Rattus,Biota,Biota,Chordata,Rodentia,Rodentia
MW256694.1,MW256694.1,2840008.0,Bemisia tabaci beny-like virus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Benyviridae,Unclassified,[7038],['Bemisia tabaci'],Metazoa,Arthropoda,Insecta,Hemiptera,Aleyrodidae,Bemisia,Biota,Biota,Invertebrate,,Invertebrate
MH377727.1,MH377727.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
KY432904.1,KY432904.1,2055261.0,Hepevirus sp.,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9989],['Rodentia'],Metazoa,Chordata,Mammalia,Rodentia,Unclassified,Unclassified,Biota,Biota,Chordata,Rodentia,Rodentia
KC166971.1,KC166971.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
KF511797.1,KF511797.1,2907992.0,Avian hepatitis E virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Avihepevirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
JQ013792.1,JQ013792.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9986],['Oryctolagus cuniculus'],Metazoa,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
MW596896.1,MW596896.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
GU206559.1,GU206559.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
ON160016.1,ON160016.1,2962602.0,Scallop hepe-like virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[31199],['Argopecten irradians'],Metazoa,Mollusca,Bivalvia,Pectinida,Pectinidae,Argopecten,Biota,Biota,Invertebrate,,Invertebrate
MT210621.1,MT210621.1,2832084.0,Wenzhou Rattus norvegicus orthohepevirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Orthohepevirus,[10116],['Rattus norvegicus'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Rattus,Biota,Biota,Chordata,Rodentia,Rodentia
MN614430.1,MN614430.1,63421.0,Swine hepatitis E virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Paslahepevirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
KX387865.1,KX387865.1,2759770.0,camel hepatitis E virus genotype 8a,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Paslahepevirus,[9837],['Camelus bactrianus'],Metazoa,Chordata,Mammalia,Artiodactyla,Camelidae,Camelus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
KY436898.1,KY436898.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9986],['Oryctolagus cuniculus'],Metazoa,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
MG976720.1,MG976720.1,2907992.0,Avian hepatitis E virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Avihepevirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
MK192405.1,MK192405.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[47230],['Microtus arvalis'],Metazoa,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Biota,Biota,Chordata,Rodentia,Rodentia
MH504148.1,MH504148.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MH504130.1,MH504130.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MH504129.1,MH504129.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MF444107.1,MF444107.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MF444091.1,MF444091.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MF444075.1,MF444075.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MF444058.1,MF444058.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MF444054.1,MF444054.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MF480298.1,MF480298.1,291484.0,Hepeviridae,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,Unclassified,[9986],['Oryctolagus cuniculus'],Metazoa,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
