,y|acc,y|virus taxid,y|virus name,y|virus kingdom,y|virus phylum,y|virus class,y|virus order,y|virus family,y|virus genus,y|host taxid,y|host name,y|host kingdom,y|host phylum,y|host class,y|host order,y|host family,y|host genus,y|host superkingdom,y|L0,y|L1,y|L2,y|host leaves
NC_030883.1,NC_030883.1,1849539.0,Fusarium poae alternavirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Alternaviridae,Alternavirus,[36050],['Fusarium poae'],Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Biota,Biota,Fungi,,Fungi
NC_032106.1,NC_032106.1,1921825.0,Saccharomyces kudriavzevii virus L-A1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Unclassified,[114524],['Saccharomyces kudriavzevii'],Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Biota,Biota,Fungi,,Fungi
NC_033277.1,NC_033277.1,1930960.0,Isaria javanica chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[43265],['Cordyceps javanica'],Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Cordyceps,Biota,Biota,Fungi,,Fungi
NC_033278.1,NC_033278.1,1930960.0,Isaria javanica chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[43265],['Cordyceps javanica'],Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Cordyceps,Biota,Biota,Fungi,,Fungi
NC_033317.1,NC_033317.1,1930960.0,Isaria javanica chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[43265],['Cordyceps javanica'],Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Cordyceps,Biota,Biota,Fungi,,Fungi
NC_034269.1,NC_034269.1,1405299.0,Botryosphaeria dothidea chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Betachrysovirus,[55169],['Botryosphaeria dothidea'],Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Botryosphaeria,Biota,Biota,Fungi,,Fungi
NC_034270.1,NC_034270.1,1405299.0,Botryosphaeria dothidea chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Betachrysovirus,[55169],['Botryosphaeria dothidea'],Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Botryosphaeria,Biota,Biota,Fungi,,Fungi
NC_038697.1,NC_038697.1,1300323.0,Scheffersomyces segobiensis virus L,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Totivirus,[45512],['Scheffersomyces segobiensis'],Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Scheffersomyces,Biota,Biota,Fungi,,Fungi
NC_038698.1,NC_038698.1,927810.0,Tuber aestivum virus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Totivirus,[59557],['Tuber aestivum'],Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,Tuber,Biota,Biota,Fungi,,Fungi
NC_038699.1,NC_038699.1,1167691.0,Xanthophyllomyces dendrorhous virus L1B,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Totivirus,[264483],['Phaffia rhodozyma'],Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Phaffia,Biota,Biota,Fungi,,Fungi
NC_038778.1,NC_038778.1,399394.0,Cryphonectria nitschkei chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[187221],['Cryphonectria nitschkei'],Fungi,Ascomycota,Sordariomycetes,Diaporthales,Cryphonectriaceae,Cryphonectria,Biota,Biota,Fungi,,Fungi
NC_038780.1,NC_038780.1,399394.0,Cryphonectria nitschkei chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[187221],['Cryphonectria nitschkei'],Fungi,Ascomycota,Sordariomycetes,Diaporthales,Cryphonectriaceae,Cryphonectria,Biota,Biota,Fungi,,Fungi
NC_038781.1,NC_038781.1,399394.0,Cryphonectria nitschkei chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[187221],['Cryphonectria nitschkei'],Fungi,Ascomycota,Sordariomycetes,Diaporthales,Cryphonectriaceae,Cryphonectria,Biota,Biota,Fungi,,Fungi
NC_038782.1,NC_038782.1,759389.0,Verticillium dahliae chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[27337],['Verticillium dahliae'],Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Verticillium,Biota,Biota,Fungi,,Fungi
NC_038783.1,NC_038783.1,759389.0,Verticillium dahliae chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[27337],['Verticillium dahliae'],Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Verticillium,Biota,Biota,Fungi,,Fungi
NC_038784.1,NC_038784.1,759389.0,Verticillium dahliae chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[27337],['Verticillium dahliae'],Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Verticillium,Biota,Biota,Fungi,,Fungi
NC_038785.1,NC_038785.1,759389.0,Verticillium dahliae chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[27337],['Verticillium dahliae'],Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Verticillium,Biota,Biota,Fungi,,Fungi
NC_038871.1,NC_038871.1,607716.0,Alphachrysovirus aspergilli,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[746128],['Aspergillus fumigatus'],Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Biota,Biota,Fungi,,Fungi
NC_038873.1,NC_038873.1,607716.0,Alphachrysovirus aspergilli,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[746128],['Aspergillus fumigatus'],Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Biota,Biota,Fungi,,Fungi
NC_038874.1,NC_038874.1,607716.0,Alphachrysovirus aspergilli,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[746128],['Aspergillus fumigatus'],Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Biota,Biota,Fungi,,Fungi
NC_038928.1,NC_038928.1,1087070.0,Aspergillus foetidus slow virus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Victorivirus,[63131],['Aspergillus foetidus'],Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Biota,Biota,Fungi,,Fungi
NC_038930.1,NC_038930.1,382962.0,Epichloe festucae virus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Victorivirus,[35717],['Epichloe festucae'],Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Epichloe,Biota,Biota,Fungi,,Fungi
NC_040487.1,NC_040487.1,2304034.0,Colletotrichum fructicola chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Betachrysovirus,[690256],['Colletotrichum fructicola'],Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Biota,Biota,Fungi,,Fungi
NC_040488.1,NC_040488.1,2304034.0,Colletotrichum fructicola chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Betachrysovirus,[690256],['Colletotrichum fructicola'],Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Biota,Biota,Fungi,,Fungi
NC_040490.1,NC_040490.1,2304034.0,Colletotrichum fructicola chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Betachrysovirus,[690256],['Colletotrichum fructicola'],Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Biota,Biota,Fungi,,Fungi
NC_040491.1,NC_040491.1,2304034.0,Colletotrichum fructicola chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Betachrysovirus,[690256],['Colletotrichum fructicola'],Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Biota,Biota,Fungi,,Fungi
NC_040509.1,NC_040509.1,2382121.0,Zea mays chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[4577],['Zea mays'],Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Zea,Biota,Biota,Viridiplantae,,Viridiplantae
NC_040510.1,NC_040510.1,2382121.0,Zea mays chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[4577],['Zea mays'],Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Zea,Biota,Biota,Viridiplantae,,Viridiplantae
NC_040511.1,NC_040511.1,2382121.0,Zea mays chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[4577],['Zea mays'],Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Zea,Biota,Biota,Viridiplantae,,Viridiplantae
NC_040515.1,NC_040515.1,2499625.0,Stemphylium lycopersici mycovirus,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Alternaviridae,Alternavirus,[183478],['Stemphylium lycopersici'],Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Stemphylium,Biota,Biota,Fungi,,Fungi
NC_040517.1,NC_040517.1,2499625.0,Stemphylium lycopersici mycovirus,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Alternaviridae,Alternavirus,[183478],['Stemphylium lycopersici'],Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Stemphylium,Biota,Biota,Fungi,,Fungi
NC_040518.1,NC_040518.1,2499625.0,Stemphylium lycopersici mycovirus,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Alternaviridae,Alternavirus,[183478],['Stemphylium lycopersici'],Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Stemphylium,Biota,Biota,Fungi,,Fungi
NC_040633.1,NC_040633.1,2082585.0,Sogatella furcifera totivirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Unclassified,[113103],['Sogatella furcifera'],Metazoa,Arthropoda,Insecta,Hemiptera,Delphacidae,Sogatella,Biota,Biota,Invertebrate,,Invertebrate
NC_040653.1,NC_040653.1,2268743.0,Fusarium asiaticum victorivirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Victorivirus,[282267],['Fusarium asiaticum'],Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Biota,Biota,Fungi,,Fungi
NC_040670.1,NC_040670.1,1870981.0,Culex tritaeniorhynchus totivirus,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Unclassified,[7178],['Culex tritaeniorhynchus'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Culex,Biota,Biota,Invertebrate,,Invertebrate
NC_040704.1,NC_040704.1,2082586.0,Sogatella furcifera totivirus 2,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Unclassified,[113103],['Sogatella furcifera'],Metazoa,Arthropoda,Insecta,Hemiptera,Delphacidae,Sogatella,Biota,Biota,Invertebrate,,Invertebrate
NC_040736.1,NC_040736.1,2066695.0,Alternaria alternata chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Betachrysovirus,"[580240, 5599]","['Saccharomyces cerevisiae W303', 'Alternaria alternata']",Fungi,Ascomycota,Unclassified,Unclassified,Unclassified,Unclassified,Biota,Biota,Fungi,,Fungi
NC_040739.1,NC_040739.1,2066695.0,Alternaria alternata chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Betachrysovirus,"[580240, 5599]","['Saccharomyces cerevisiae W303', 'Alternaria alternata']",Fungi,Ascomycota,Unclassified,Unclassified,Unclassified,Unclassified,Biota,Biota,Fungi,,Fungi
NC_040740.1,NC_040740.1,2066695.0,Alternaria alternata chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Betachrysovirus,"[580240, 5599]","['Saccharomyces cerevisiae W303', 'Alternaria alternata']",Fungi,Ascomycota,Unclassified,Unclassified,Unclassified,Unclassified,Biota,Biota,Fungi,,Fungi
NC_040793.1,NC_040793.1,1728964.0,Alternaria arborescens victorivirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Victorivirus,[1122867],['Alternaria arborescens EGS 39-128'],Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Biota,Biota,Fungi,,Fungi
NC_043506.1,NC_043506.1,1587509.0,Persea americana chrysovirus,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[3435],['Persea americana'],Viridiplantae,Streptophyta,Magnoliopsida,Laurales,Lauraceae,Persea,Biota,Biota,Viridiplantae,,Viridiplantae
NC_043656.1,NC_043656.1,1162393.0,Raphanus sativas chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[3726],['Raphanus sativus'],Viridiplantae,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus,Biota,Biota,Viridiplantae,,Viridiplantae
NC_043658.1,NC_043658.1,1162393.0,Raphanus sativas chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[3726],['Raphanus sativus'],Viridiplantae,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus,Biota,Biota,Viridiplantae,,Viridiplantae
NC_043659.1,NC_043659.1,1692191.0,Brassica campestris chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[386281],['Brassica rapa var. purpuraria'],Viridiplantae,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Brassica,Biota,Biota,Viridiplantae,,Viridiplantae
NC_043660.1,NC_043660.1,1692191.0,Brassica campestris chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[386281],['Brassica rapa var. purpuraria'],Viridiplantae,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Brassica,Biota,Biota,Viridiplantae,,Viridiplantae
NC_043661.1,NC_043661.1,1692191.0,Brassica campestris chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[386281],['Brassica rapa var. purpuraria'],Viridiplantae,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Brassica,Biota,Biota,Viridiplantae,,Viridiplantae
NC_043662.1,NC_043662.1,1708483.0,Macrophomina phaseolina chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[35725],['Macrophomina phaseolina'],Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Macrophomina,Biota,Biota,Fungi,,Fungi
NC_043663.1,NC_043663.1,1708483.0,Macrophomina phaseolina chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[35725],['Macrophomina phaseolina'],Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Macrophomina,Biota,Biota,Fungi,,Fungi
NC_043664.1,NC_043664.1,1708483.0,Macrophomina phaseolina chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[35725],['Macrophomina phaseolina'],Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Macrophomina,Biota,Biota,Fungi,,Fungi
NC_043666.1,NC_043666.1,1766766.0,Colletotrichum gloeosporioides chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[474922],['Colletotrichum gloeosporioides'],Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Biota,Biota,Fungi,,Fungi
NC_043667.1,NC_043667.1,1766766.0,Colletotrichum gloeosporioides chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[474922],['Colletotrichum gloeosporioides'],Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Biota,Biota,Fungi,,Fungi
NC_043670.1,NC_043670.1,1755793.0,Penicillium janczewskii chrysovirus 2,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Betachrysovirus,[121612],['Penicillium janczewskii'],Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Biota,Biota,Fungi,,Fungi
NC_043671.1,NC_043671.1,1755793.0,Penicillium janczewskii chrysovirus 2,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Betachrysovirus,[121612],['Penicillium janczewskii'],Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Biota,Biota,Fungi,,Fungi
NC_043676.1,NC_043676.1,664255.0,Anthurium mosaic-associated virus,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[78377],['Anthurium'],Viridiplantae,Streptophyta,Magnoliopsida,Alismatales,Araceae,Anthurium,Biota,Biota,Viridiplantae,,Viridiplantae
NC_043677.1,NC_043677.1,664255.0,Anthurium mosaic-associated virus,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[78377],['Anthurium'],Viridiplantae,Streptophyta,Magnoliopsida,Alismatales,Araceae,Anthurium,Biota,Biota,Viridiplantae,,Viridiplantae
NC_043678.1,NC_043678.1,664255.0,Anthurium mosaic-associated virus,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[78377],['Anthurium'],Viridiplantae,Streptophyta,Magnoliopsida,Alismatales,Araceae,Anthurium,Biota,Biota,Viridiplantae,,Viridiplantae
NC_055219.1,NC_055219.1,254946.0,Fusarium graminearum dsRNA mycovirus 2,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Betachrysovirus,[5518],['Fusarium graminearum'],Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Biota,Biota,Fungi,,Fungi
NC_055221.1,NC_055221.1,254946.0,Fusarium graminearum dsRNA mycovirus 2,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Betachrysovirus,[5518],['Fusarium graminearum'],Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Biota,Biota,Fungi,,Fungi
NC_055222.1,NC_055222.1,254946.0,Fusarium graminearum dsRNA mycovirus 2,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Betachrysovirus,[5518],['Fusarium graminearum'],Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Biota,Biota,Fungi,,Fungi
NC_055223.1,NC_055223.1,254946.0,Fusarium graminearum dsRNA mycovirus 2,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Betachrysovirus,[5518],['Fusarium graminearum'],Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Biota,Biota,Fungi,,Fungi
NC_055224.1,NC_055224.1,1923465.0,Shuangao chryso-like virus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[7176],['Culex quinquefasciatus'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Culex,Biota,Biota,Invertebrate,,Invertebrate
NC_055225.1,NC_055225.1,1923465.0,Shuangao chryso-like virus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[7176],['Culex quinquefasciatus'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Culex,Biota,Biota,Invertebrate,,Invertebrate
NC_055226.1,NC_055226.1,1923465.0,Shuangao chryso-like virus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[7176],['Culex quinquefasciatus'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Culex,Biota,Biota,Invertebrate,,Invertebrate
NC_055227.1,NC_055227.1,1923465.0,Shuangao chryso-like virus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[7176],['Culex quinquefasciatus'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Culex,Biota,Biota,Invertebrate,,Invertebrate
NC_055605.1,NC_055605.1,2164061.0,Betachrysovirus aspergilli,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Betachrysovirus,[41047],['Aspergillus thermomutatus'],Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Biota,Biota,Fungi,,Fungi
NC_055606.1,NC_055606.1,2164061.0,Betachrysovirus aspergilli,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Betachrysovirus,[41047],['Aspergillus thermomutatus'],Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Biota,Biota,Fungi,,Fungi
NC_055607.1,NC_055607.1,2164061.0,Betachrysovirus aspergilli,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Betachrysovirus,[41047],['Aspergillus thermomutatus'],Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Biota,Biota,Fungi,,Fungi
NC_055608.1,NC_055608.1,2164061.0,Betachrysovirus aspergilli,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Betachrysovirus,[41047],['Aspergillus thermomutatus'],Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Biota,Biota,Fungi,,Fungi
NC_055624.1,NC_055624.1,2587540.0,Coniothyrium diplodiella chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Betachrysovirus,[332405],['Coniella diplodiella'],Fungi,Ascomycota,Sordariomycetes,Diaporthales,Schizoparmaceae,Coniella,Biota,Biota,Fungi,,Fungi
NC_055625.1,NC_055625.1,2587540.0,Coniothyrium diplodiella chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Betachrysovirus,[332405],['Coniella diplodiella'],Fungi,Ascomycota,Sordariomycetes,Diaporthales,Schizoparmaceae,Coniella,Biota,Biota,Fungi,,Fungi
NC_055627.1,NC_055627.1,2587540.0,Coniothyrium diplodiella chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Betachrysovirus,[332405],['Coniella diplodiella'],Fungi,Ascomycota,Sordariomycetes,Diaporthales,Schizoparmaceae,Coniella,Biota,Biota,Fungi,,Fungi
NC_055628.1,NC_055628.1,2587541.0,Neofusicoccum parvum chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Betachrysovirus,[310453],['Neofusicoccum parvum'],Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Neofusicoccum,Biota,Biota,Fungi,,Fungi
NC_055629.1,NC_055629.1,2587541.0,Neofusicoccum parvum chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Betachrysovirus,[310453],['Neofusicoccum parvum'],Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Neofusicoccum,Biota,Biota,Fungi,,Fungi
NC_055630.1,NC_055630.1,2587541.0,Neofusicoccum parvum chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Betachrysovirus,[310453],['Neofusicoccum parvum'],Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Neofusicoccum,Biota,Biota,Fungi,,Fungi
NC_055631.1,NC_055631.1,2587541.0,Neofusicoccum parvum chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Betachrysovirus,[310453],['Neofusicoccum parvum'],Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Neofusicoccum,Biota,Biota,Fungi,,Fungi
NC_055654.1,NC_055654.1,2682569.0,Chrysothrix chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[1651864],['Penicillium citreosulfuratum'],Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Biota,Biota,Fungi,,Fungi
NC_055655.1,NC_055655.1,2682569.0,Chrysothrix chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[1651864],['Penicillium citreosulfuratum'],Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Biota,Biota,Fungi,,Fungi
NC_055656.1,NC_055656.1,2682569.0,Chrysothrix chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[1651864],['Penicillium citreosulfuratum'],Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Biota,Biota,Fungi,,Fungi
