,y|acc,y|virus taxid,y|virus name,y|virus kingdom,y|virus phylum,y|virus class,y|virus order,y|virus family,y|virus genus,y|host taxid,y|host name,y|host kingdom,y|host phylum,y|host class,y|host order,y|host family,y|host genus,y|host superkingdom,y|L0,y|L1,y|L2,y|host leaves
NC_025114.1,NC_025114.1,1547495.0,Salivirus FHB,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Salivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
NC_025219.1,NC_025219.1,1541211.0,Cripavirus NB-1/2011/HUN,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Dicistroviridae,Cripavirus,[59474],['Pipistrellus pipistrellus'],Metazoa,Chordata,Mammalia,Chiroptera,Vespertilionidae,Pipistrellus,Biota,Biota,Chordata,Chiroptera,Chiroptera
NC_025474.1,NC_025474.1,2169853.0,Crohivirus A,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Crohivirus,[214444],['Crocidura hirta'],Metazoa,Chordata,Mammalia,Eulipotyphla,Soricidae,Crocidura,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
NC_025479.2,NC_025479.2,1425364.0,Carrot torradovirus 1,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Torradovirus,[4039],['Daucus carota'],Viridiplantae,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Daucus,Biota,Biota,Viridiplantae,,Viridiplantae
NC_025480.2,NC_025480.2,1425364.0,Carrot torradovirus 1,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Torradovirus,[4039],['Daucus carota'],Viridiplantae,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Daucus,Biota,Biota,Viridiplantae,,Viridiplantae
NC_025835.1,NC_025835.1,1541119.0,Dinocampus coccinellae paralysis virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Iflaviridae,Iflavirus,[144245],['Dinocampus coccinellae'],Metazoa,Arthropoda,Insecta,Hymenoptera,Braconidae,Dinocampus,Biota,Biota,Invertebrate,,Invertebrate
NC_025890.1,NC_025890.1,1578826.0,torchivirus A1,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Torchivirus,[86976],['Testudo hermanni'],Metazoa,Chordata,Testudinata,Testudines,Testudinidae,Testudo,Biota,Biota,Chordata,Reptilia,Reptilia
NC_025961.1,NC_025961.1,1582094.0,Cosavirus JMY-2014,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Cosavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
NC_026249.1,NC_026249.1,1564115.0,Bovine picornavirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Bopivirus,[9913],['Bos taurus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
NC_026250.1,NC_026250.1,1591444.0,Thaumetopoea pityocampa iflavirus 1,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Iflaviridae,Unclassified,[208016],['Thaumetopoea pityocampa'],Metazoa,Arthropoda,Insecta,Lepidoptera,Notodontidae,Thaumetopoea,Biota,Biota,Invertebrate,,Invertebrate
NC_026315.1,NC_026315.1,1603963.0,Lesavirus 1,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Malagasivirus,[9447],['Lemur catta'],Metazoa,Chordata,Mammalia,Primates,Lemuridae,Lemur,Biota,Biota,Chordata,Primates,Primates
NC_026316.1,NC_026316.1,1603964.0,Lesavirus 2,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Malagasivirus,[9455],['Varecia variegata'],Metazoa,Chordata,Mammalia,Primates,Lemuridae,Varecia,Biota,Biota,Chordata,Primates,Primates
NC_026470.1,NC_026470.1,2003501.0,African bat icavirus PREDICT-06105,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Mischivirus,[584996],['Macronycteris gigas'],Metazoa,Chordata,Mammalia,Chiroptera,Hipposideridae,Macronycteris,Biota,Biota,Chordata,Chiroptera,Chiroptera
NC_026733.1,NC_026733.1,1629132.0,Graminella nigrifrons virus 1,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Iflaviridae,Unclassified,[30127],['Graminella nigrifrons'],Metazoa,Arthropoda,Insecta,Hemiptera,Cicadellidae,Graminella,Biota,Biota,Invertebrate,,Invertebrate
NC_026921.1,NC_026921.1,1641896.0,Falcovirus A1,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Harkavirus,[100819],['Falco tinnunculus'],Metazoa,Chordata,Aves,Falconiformes,Falconidae,Falco,Biota,Biota,Chordata,Aves,Aves
NC_027026.1,NC_027026.1,1280920.0,Sapovirus Hu/Nagoya/NGY-1/2012/JPN,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Caliciviridae,Sapovirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
NC_027054.1,NC_027054.1,1156769.0,Porcine kobuvirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Kobuvirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
NC_027122.1,NC_027122.1,1615583.0,Vesivirus ferret badger/JX12/China/2012,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Caliciviridae,Vesivirus,"[9669, 204266]","['Mustela putorius furo', 'Melogale']",Metazoa,Chordata,Mammalia,Carnivora,Mustelidae,Unclassified,Biota,Biota,Chordata,Carnivora,Carnivora
NC_027818.1,NC_027818.1,1708572.0,Phopivirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Hepatovirus,[9720],['Phoca vitulina'],Metazoa,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Biota,Biota,Chordata,Carnivora,Carnivora
NC_027915.1,NC_027915.1,1720595.0,Bellflower vein chlorosis virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Waikavirus,[989334],['Campanula takesimana'],Viridiplantae,Streptophyta,Magnoliopsida,Asterales,Campanulaceae,Campanula,Biota,Biota,Viridiplantae,,Viridiplantae
NC_027917.1,NC_027917.1,1675864.0,Opsiphanes invirae iflavirus 1,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Iflaviridae,Unclassified,[1080318],['Opsiphanes invirae'],Metazoa,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Opsiphanes,Biota,Biota,Invertebrate,,Invertebrate
NC_027918.1,NC_027918.1,1659219.0,Kobuvirus cattle/Kagoshima-2-24-KoV/2015/JPN,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Kobuvirus,[9913],['Bos taurus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
NC_027919.1,NC_027919.1,1659220.0,Kobuvirus cattle/Kagoshima-1-22-KoV/2014/JPN,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Kobuvirus,[9913],['Bos taurus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
NC_027926.1,NC_027926.1,1481465.0,Tomato necrotic dwarf virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Torradovirus,[4081],['Solanum lycopersicum'],Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Biota,Biota,Viridiplantae,,Viridiplantae
NC_027927.1,NC_027927.1,1481465.0,Tomato necrotic dwarf virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Torradovirus,[4081],['Solanum lycopersicum'],Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Biota,Biota,Viridiplantae,,Viridiplantae
NC_028146.1,NC_028146.1,128790.0,Bean rugose mosaic virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Comovirus,[3847],['Glycine max'],Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Glycine,Biota,Biota,Viridiplantae,,Viridiplantae
NC_028240.1,NC_028240.1,1663127.0,Posavirus 3,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Unclassified,Posavirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
NC_028363.1,NC_028363.1,1987140.0,Rodent hepatovirus RMU101637Micarv2010,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Hepatovirus,[47230],['Microtus arvalis'],Metazoa,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Biota,Biota,Chordata,Rodentia,Rodentia
NC_028364.1,NC_028364.1,1987145.0,Shrew hepatovirus KS121232Sorara2012,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Hepatovirus,[42254],['Sorex araneus'],Metazoa,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
NC_028365.1,NC_028365.1,1987144.0,Hedgehog hepatovirus Igel8Erieur2014,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Hepatovirus,[9365],['Erinaceus europaeus'],Metazoa,Chordata,Mammalia,Eulipotyphla,Erinaceidae,Erinaceus,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
NC_028366.1,NC_028366.1,2766976.0,hepatovirus H2,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Hepatovirus,[77214],['Eidolon helvum'],Metazoa,Chordata,Mammalia,Chiroptera,Pteropodidae,Eidolon,Biota,Biota,Chordata,Chiroptera,Chiroptera
NC_028380.1,NC_028380.1,2773315.0,sicinivirus A1,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Sicinivirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
NC_028964.1,NC_028964.1,1766557.0,Gallivirus Pf-CHK1/GV,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Gallivirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
NC_028970.1,NC_028970.1,1766559.0,Avisivirus Pf-CHK1/AsV,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Avisivirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
NC_028981.1,NC_028981.1,1768064.0,Tupaia hepatovirus A,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Hepatovirus,[246437],['Tupaia chinensis'],Metazoa,Chordata,Mammalia,Scandentia,Tupaiidae,Tupaia,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
NC_029038.1,NC_029038.1,1476584.0,Currant latent virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Cheravirus,[175228],['Ribes rubrum'],Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Biota,Biota,Viridiplantae,,Viridiplantae
NC_029052.1,NC_029052.1,1776109.0,Goose dicistrovirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Dicistroviridae,Unclassified,[8847],['Anser sp.'],Metazoa,Chordata,Aves,Anseriformes,Anatidae,Anser,Biota,Biota,Chordata,Aves,Aves
NC_029645.1,NC_029645.1,340017.0,Norovirus GIII,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Caliciviridae,Norovirus,[9913],['Bos taurus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
NC_029854.1,NC_029854.1,1604871.0,Yak enterovirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,[30521],['Bos grunniens'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
NC_030115.1,NC_030115.1,1769780.0,Anopheles C virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Dicistroviridae,Cripavirus,"[7165, 7168, 1518534]","['Anopheles gambiae', 'Anopheles dirus', 'Anopheles coluzzii']",Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Biota,Biota,Invertebrate,,Invertebrate
NC_030454.1,NC_030454.1,2760809.0,enterovirus A114,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
NC_030651.1,NC_030651.1,1871153.0,Nylanderia fulva virus 1,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Solinviviridae,Nyfulvavirus,[613905],['Nylanderia fulva'],Metazoa,Arthropoda,Insecta,Hymenoptera,Formicidae,Nylanderia,Biota,Biota,Invertebrate,,Invertebrate
NC_030697.1,NC_030697.1,1813613.0,Picornavirales Bu-3,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Unclassified,Unclassified,[9825],['Sus scrofa domesticus'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
NC_030744.1,NC_030744.1,1795648.0,Picornavirales Tottori-HG1,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Unclassified,Unclassified,[9825],['Sus scrofa domesticus'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
NC_030745.1,NC_030745.1,1813615.0,Picornavirales Bu-1,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Unclassified,Husavirus,[9825],['Sus scrofa domesticus'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
NC_030793.1,NC_030793.1,1812179.0,Bovine calicivirus strain Kirklareli,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Caliciviridae,Nebovirus,[9913],['Bos taurus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
NC_030843.1,NC_030843.1,1888309.0,Washington bat picornavirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Unclassified,[9397],['Chiroptera'],Metazoa,Chordata,Mammalia,Chiroptera,Unclassified,Unclassified,Biota,Biota,Chordata,Chiroptera,Chiroptera
NC_031105.1,NC_031105.1,1902501.0,Rosavirus B,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Rosavirus,[10116],['Rattus norvegicus'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Rattus,Biota,Biota,Chordata,Rodentia,Rodentia
NC_031106.1,NC_031106.1,1902502.0,Rosavirus C,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Rosavirus,[69077],['Rattus andamanensis'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Rattus,Biota,Biota,Chordata,Rodentia,Rodentia
NC_031324.1,NC_031324.1,1903318.0,Primate norovirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Caliciviridae,Norovirus,[9443],['Primates'],Metazoa,Chordata,Mammalia,Primates,Unclassified,Unclassified,Biota,Biota,Chordata,Primates,Primates
NC_031338.1,NC_031338.1,1906245.0,Moku virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Iflaviridae,Iflavirus,"[30213, 7460, 109461]","['Vespula pensylvanica', 'Apis mellifera', 'Varroa destructor']",Metazoa,Arthropoda,Unclassified,Unclassified,Unclassified,Unclassified,Biota,Biota,Invertebrate,,Invertebrate
NC_031688.1,NC_031688.1,1911442.0,Mosquito dicistrovirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Dicistroviridae,Unclassified,[7157],['Culicidae'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Unclassified,Biota,Biota,Invertebrate,,Invertebrate
NC_031749.1,NC_031749.1,1911104.0,King virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Iflaviridae,Unclassified,[9434],['Myotis'],Metazoa,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Biota,Biota,Chordata,Chiroptera,Chiroptera
NC_031750.1,NC_031750.1,1912234.0,Riptortus pedestris virus-1,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Unclassified,Unclassified,[329032],['Riptortus pedestris'],Metazoa,Arthropoda,Insecta,Hemiptera,Alydidae,Riptortus,Biota,Biota,Invertebrate,,Invertebrate
NC_031763.1,NC_031763.1,2170181.0,Dioscorea mosaic associated virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Sadwavirus,[55577],['Dioscorea cayenensis subsp. rotundata'],Viridiplantae,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Biota,Biota,Viridiplantae,,Viridiplantae
NC_031766.1,NC_031766.1,2170181.0,Dioscorea mosaic associated virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Sadwavirus,[55577],['Dioscorea cayenensis subsp. rotundata'],Viridiplantae,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Biota,Biota,Viridiplantae,,Viridiplantae
NC_032270.1,NC_032270.1,1927714.0,Soybean latent spherical virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Nepovirus,[3847],['Glycine max'],Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Glycine,Biota,Biota,Viridiplantae,,Viridiplantae
NC_032271.1,NC_032271.1,1927714.0,Soybean latent spherical virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Nepovirus,[3847],['Glycine max'],Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Glycine,Biota,Biota,Viridiplantae,,Viridiplantae
NC_032480.1,NC_032480.1,1930509.0,Husavirus sp.,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Unclassified,Husavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
NC_032804.1,NC_032804.1,1931369.0,Biomphalaria virus 1,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Unclassified,Unclassified,[6526],['Biomphalaria glabrata'],Metazoa,Mollusca,Gastropoda,Unclassified,Unclassified,Unclassified,Biota,Biota,Invertebrate,,Invertebrate
NC_032840.1,NC_032840.1,1931371.0,Biomphalaria virus 3,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Unclassified,Unclassified,[6526],['Biomphalaria glabrata'],Metazoa,Mollusca,Gastropoda,Unclassified,Unclassified,Unclassified,Biota,Biota,Invertebrate,,Invertebrate
NC_032978.1,NC_032978.1,1923469.0,Shuangao insect virus 8,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Polycipiviridae,Sopolycivirus,"[50557, 6960]","['Insecta', 'Hexapoda']",Metazoa,Arthropoda,Unclassified,Unclassified,Unclassified,Unclassified,Biota,Biota,Invertebrate,,Invertebrate
NC_033081.1,NC_033081.1,1172196.0,Chicken calicivirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Caliciviridae,Bavovirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
NC_033456.1,NC_033456.1,1931370.0,Biomphalaria virus 2,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Unclassified,Unclassified,[6526],['Biomphalaria glabrata'],Metazoa,Mollusca,Gastropoda,Unclassified,Unclassified,Unclassified,Biota,Biota,Invertebrate,,Invertebrate
NC_033492.1,NC_033492.1,1935922.0,Petunia chlorotic mottle virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Nepovirus,[4102],['Petunia x hybrida'],Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Petunia,Biota,Biota,Viridiplantae,,Viridiplantae
NC_033493.1,NC_033493.1,1935922.0,Petunia chlorotic mottle virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Nepovirus,[4102],['Petunia x hybrida'],Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Petunia,Biota,Biota,Viridiplantae,,Viridiplantae
NC_033619.1,NC_033619.1,1936269.0,Helicoverpa armigera iflavirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Iflaviridae,Iflavirus,[29058],['Helicoverpa armigera'],Metazoa,Arthropoda,Insecta,Lepidoptera,Noctuidae,Helicoverpa,Biota,Biota,Invertebrate,,Invertebrate
NC_033695.1,NC_033695.1,1929150.0,Enterovirus AN12,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,[9913],['Bos taurus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
NC_033793.1,NC_033793.1,2902769.0,megrivirus B3CP-APO,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Megrivirus,[8847],['Anser sp.'],Metazoa,Chordata,Aves,Anseriformes,Anatidae,Anser,Biota,Biota,Chordata,Aves,Aves
NC_033818.1,NC_033818.1,2169965.0,Kunsagivirus B,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Kunsagivirus,[77214],['Eidolon helvum'],Metazoa,Chordata,Mammalia,Chiroptera,Pteropodidae,Eidolon,Biota,Biota,Chordata,Chiroptera,Chiroptera
NC_033819.1,NC_033819.1,2169854.0,Crohivirus B,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Crohivirus,[77214],['Eidolon helvum'],Metazoa,Chordata,Mammalia,Chiroptera,Pteropodidae,Eidolon,Biota,Biota,Chordata,Chiroptera,Chiroptera
NC_034214.1,NC_034214.1,65068.0,Peach rosette mosaic virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Nepovirus,"[3603, 3760]","['Vitis', 'Prunus persica']",Viridiplantae,Streptophyta,Magnoliopsida,Unclassified,Unclassified,Unclassified,Biota,Biota,Viridiplantae,,Viridiplantae
NC_034215.1,NC_034215.1,65068.0,Peach rosette mosaic virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Nepovirus,"[3603, 3760]","['Vitis', 'Prunus persica']",Viridiplantae,Streptophyta,Magnoliopsida,Unclassified,Unclassified,Unclassified,Biota,Biota,Viridiplantae,,Viridiplantae
NC_034217.1,NC_034217.1,1965238.0,Pityohyphantes rubrofasciatus iflavirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Iflaviridae,Unclassified,[187174],['Pityohyphantes'],Metazoa,Arthropoda,Arachnida,Araneae,Linyphiidae,Pityohyphantes,Biota,Biota,Invertebrate,,Invertebrate
NC_034245.1,NC_034245.1,1606765.0,Bovine rhinovirus 1,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Aphthovirus,[9913],['Bos taurus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
NC_034267.1,NC_034267.1,1849328.0,Enterovirus goat/JL14,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,[9925],['Capra hircus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Capra,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
NC_034384.1,NC_034384.1,1972700.0,Diamondback moth iflavirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Iflaviridae,Iflavirus,[51655],['Plutella xylostella'],Metazoa,Arthropoda,Insecta,Lepidoptera,Plutellidae,Plutella,Biota,Biota,Invertebrate,,Invertebrate
NC_034385.1,NC_034385.1,2003652.0,Cosavirus F,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Cosavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
NC_034444.1,NC_034444.1,1960046.0,Hom-1 vesivirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Caliciviridae,Vesivirus,"[9606, 9534]","['Homo sapiens', 'Chlorocebus aethiops']",Metazoa,Chordata,Mammalia,Primates,Unclassified,Unclassified,Biota,Biota,Chordata,Primates,Primates
NC_034453.1,NC_034453.1,1394142.0,Ferret parechovirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Parechovirus,[9669],['Mustela putorius furo'],Metazoa,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,Biota,Biota,Chordata,Carnivora,Carnivora
NC_034568.1,NC_034568.1,1983535.0,Picorna-like virus AWando15,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Unclassified,Unclassified,"[42344, 36094]","['Haliotis discus hannai', 'Haliotis discus']",Metazoa,Mollusca,Gastropoda,Lepetellida,Haliotidae,Haliotis,Biota,Biota,Invertebrate,,Invertebrate
NC_035110.1,NC_035110.1,2013564.0,Fur seal picorna-like virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Unclassified,[37190],['Arctocephalus gazella'],Metazoa,Chordata,Mammalia,Carnivora,Otariidae,Arctocephalus,Biota,Biota,Chordata,Carnivora,Carnivora
NC_035115.1,NC_035115.1,1983569.0,Apis dicistrovirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Dicistroviridae,Unclassified,[7460],['Apis mellifera'],Metazoa,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Biota,Biota,Invertebrate,,Invertebrate
NC_035214.1,NC_035214.1,1358807.0,Lettuce necrotic leaf curl virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Torradovirus,[4236],['Lactuca sativa'],Viridiplantae,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Lactuca,Biota,Biota,Viridiplantae,,Viridiplantae
NC_035218.1,NC_035218.1,1561160.0,Motherwort yellow mottle virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Torradovirus,"[405945, 587664]","['Leonurus sibiricus', 'Leonurus cardiaca']",Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Lamiaceae,Leonurus,Biota,Biota,Viridiplantae,,Viridiplantae
