,y|acc,y|virus taxid,y|virus name,y|virus kingdom,y|virus phylum,y|virus class,y|virus order,y|virus family,y|virus genus,y|host taxid,y|host name,y|host kingdom,y|host phylum,y|host class,y|host order,y|host family,y|host genus,y|host superkingdom,y|L0,y|L1,y|L2,y|host leaves
NC_039020.1,NC_039020.1,2014931.0,Kanyawara virus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Ledantevirus,[339816],['Dipseliopoda'],Metazoa,Arthropoda,Insecta,Diptera,Nycteribiidae,Dipseliopoda,Biota,Biota,Invertebrate,,Invertebrate
NC_039189.1,NC_039189.1,1548714.0,Parrot bornavirus 1,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Bornaviridae,Orthobornavirus,"[13180, 9031]","['Nymphicus hollandicus', 'Gallus gallus']",Metazoa,Chordata,Aves,Unclassified,Unclassified,Unclassified,Biota,Biota,Chordata,Aves,Aves
NC_039190.1,NC_039190.1,1884879.0,Parrot bornavirus 5,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Bornaviridae,Orthobornavirus,[9226],['Ara ararauna'],Metazoa,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Biota,Biota,Chordata,Aves,Aves
NC_039194.1,NC_039194.1,2560316.0,Avian metaavulavirus 6,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,Metaavulavirus,"[9031, 8843]","['Gallus gallus', 'Anser anser']",Metazoa,Chordata,Aves,Unclassified,Unclassified,Unclassified,Biota,Biota,Chordata,Aves,Aves
NC_039196.1,NC_039196.1,1170234.0,Feline morbillivirus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,Morbillivirus,[9685],['Felis catus'],Metazoa,Chordata,Mammalia,Carnivora,Felidae,Felis,Biota,Biota,Chordata,Carnivora,Carnivora
NC_039198.1,NC_039198.1,1554501.0,Teviot virus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,Pararubulavirus,[1562770],['Pteropus sp.'],Metazoa,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,Biota,Biota,Chordata,Chiroptera,Chiroptera
NC_039199.1,NC_039199.1,162145.0,Human metapneumovirus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Pneumoviridae,Metapneumovirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
NC_039201.1,NC_039201.1,490110.0,Curionopolis virus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Curiovirus,[2726158],['Culicoides sp.'],Metazoa,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Biota,Biota,Invertebrate,,Invertebrate
NC_039202.1,NC_039202.1,1972612.0,Hapavirus flanders,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Hapavirus,[329109],['Culiseta melanura'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Culiseta,Biota,Biota,Invertebrate,,Invertebrate
NC_039206.1,NC_039206.1,1972568.0,Vesiculovirus jurona,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,[2772555],['Haemagogus sp.'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Haemagogus,Biota,Biota,Invertebrate,,Invertebrate
NC_039231.1,NC_039231.1,38525.0,Avian metapneumovirus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Pneumoviridae,Metapneumovirus,[9534],['Chlorocebus aethiops'],Metazoa,Chordata,Mammalia,Primates,Cercopithecidae,Chlorocebus,Biota,Biota,Chordata,Primates,Primates
NC_039345.1,NC_039345.1,2010960.0,Bombali ebolavirus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Filoviridae,Orthoebolavirus,"[242384, 258863]","['Mops pumilus', 'Mops condylurus']",Metazoa,Chordata,Mammalia,Chiroptera,Molossidae,Mops,Biota,Biota,Chordata,Chiroptera,Chiroptera
NC_040532.1,NC_040532.1,1969830.0,Merida-like virus KE-2017a,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Unclassified,[7175],['Culex pipiens'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Culex,Biota,Biota,Invertebrate,,Invertebrate
NC_040599.1,NC_040599.1,1803034.0,Merida virus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Merhavirus,"[329105, 7176]","['Ochlerotatus taeniorhynchus', 'Culex quinquefasciatus']",Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Unclassified,Biota,Biota,Invertebrate,,Invertebrate
NC_040602.1,NC_040602.1,1919071.0,Menghai rhabdovirus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Almendravirus,[7160],['Aedes albopictus'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Biota,Biota,Invertebrate,,Invertebrate
NC_040669.1,NC_040669.1,1803263.0,Riverside virus 1,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Ohlsrhavirus,[2792002],['Ochlerotatus sp.'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Ochlerotatus,Biota,Biota,Invertebrate,,Invertebrate
NC_043067.1,NC_043067.1,1987017.0,Tibrovirus congo,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Tibrovirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
NC_043483.1,NC_043483.1,1708391.0,Sclerotinia sclerotiorum negative-stranded RNA virus 4,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Mymonaviridae,Botrytimonavirus,[5180],['Sclerotinia sclerotiorum'],Fungi,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Sclerotinia,Biota,Biota,Fungi,,Fungi
NC_043484.1,NC_043484.1,1802951.0,Drosophila unispina virus 1,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Xinmoviridae,Drunivirus,[193352],['Drosophila unispina'],Metazoa,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Biota,Biota,Invertebrate,,Invertebrate
NC_043485.1,NC_043485.1,1871345.0,Orinoco virus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Nyamiviridae,Orinovirus,[572874],['Pasiphila rectangulata'],Metazoa,Arthropoda,Insecta,Lepidoptera,Geometridae,Pasiphila,Biota,Biota,Invertebrate,,Invertebrate
NC_043525.1,NC_043525.1,1921414.0,Caligus rogercresseyi rhabdovirus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Caligrhavirus,[217165],['Caligus rogercresseyi'],Metazoa,Arthropoda,Hexanauplia,Siphonostomatoida,Caligidae,Caligus,Biota,Biota,Invertebrate,,Invertebrate
NC_043539.1,NC_043539.1,2116559.0,Mount Mabu Lophuromys virus 1,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,Jeilongvirus,[2082264],['Lophuromys machangui'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Lophuromys,Biota,Biota,Chordata,Rodentia,Rodentia
NC_043648.1,NC_043648.1,1064520.0,Clerodendrum chlorotic spot virus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Dichorhavirus,[13432],['Clerodendrum'],Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Lamiaceae,Clerodendrum,Biota,Biota,Viridiplantae,,Viridiplantae
NC_052230.1,NC_052230.1,1956177.0,Citrus leprosis virus N,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Dichorhavirus,"[2711, 3702]","['Citrus sinensis', 'Arabidopsis thaliana']",Viridiplantae,Streptophyta,Magnoliopsida,Unclassified,Unclassified,Unclassified,Biota,Biota,Viridiplantae,,Viridiplantae
NC_052231.1,NC_052231.1,1956177.0,Citrus leprosis virus N,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Dichorhavirus,"[2711, 3702]","['Citrus sinensis', 'Arabidopsis thaliana']",Viridiplantae,Streptophyta,Magnoliopsida,Unclassified,Unclassified,Unclassified,Biota,Biota,Viridiplantae,,Viridiplantae
NC_055112.1,NC_055112.1,1903560.0,Bolahun virus variant 2,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Xinmoviridae,Gambievirus,[7165],['Anopheles gambiae'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Biota,Biota,Invertebrate,,Invertebrate
NC_055113.1,NC_055113.1,1923192.0,Hubei rhabdo-like virus 8,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Artoviridae,Peropuvirus,[6961],['Odonata'],Metazoa,Arthropoda,Insecta,Odonata,Unclassified,Unclassified,Biota,Biota,Invertebrate,,Invertebrate
NC_055114.1,NC_055114.1,1923190.0,Hubei rhabdo-like virus 6,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Artoviridae,Peropuvirus,[6961],['Odonata'],Metazoa,Arthropoda,Insecta,Odonata,Unclassified,Unclassified,Biota,Biota,Invertebrate,,Invertebrate
NC_055115.1,NC_055115.1,1923189.0,Hubei rhabdo-like virus 5,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Artoviridae,Peropuvirus,[13347],['Armadillidium vulgare'],Metazoa,Arthropoda,Malacostraca,Isopoda,Armadillidiidae,Armadillidium,Biota,Biota,Invertebrate,,Invertebrate
NC_055137.1,NC_055137.1,1573760.0,Lepeophtheirus salmonis rhabdovirus 9,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Caligrhavirus,[72036],['Lepeophtheirus salmonis'],Metazoa,Arthropoda,Hexanauplia,Siphonostomatoida,Caligidae,Lepeophtheirus,Biota,Biota,Invertebrate,,Invertebrate
NC_055138.1,NC_055138.1,1573761.0,Lepeophtheirus salmonis rhabdovirus 127,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Caligrhavirus,[72036],['Lepeophtheirus salmonis'],Metazoa,Arthropoda,Hexanauplia,Siphonostomatoida,Caligidae,Lepeophtheirus,Biota,Biota,Invertebrate,,Invertebrate
NC_055167.1,NC_055167.1,2756244.0,bank vole virus 1,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,Narmovirus,[447135],['Myodes glareolus'],Metazoa,Chordata,Mammalia,Rodentia,Cricetidae,Myodes,Biota,Biota,Chordata,Rodentia,Rodentia
NC_055168.1,NC_055168.1,2116604.0,Pohorje myodes paramyxovirus 1,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,Jeilongvirus,[447135],['Myodes glareolus'],Metazoa,Chordata,Mammalia,Rodentia,Cricetidae,Myodes,Biota,Biota,Chordata,Rodentia,Rodentia
NC_055169.1,NC_055169.1,2116489.0,Wuhan sharpbelly bornavirus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Bornaviridae,Cultervirus,[75350],['Hemiculter leucisculus'],Metazoa,Chordata,Actinopteri,Cypriniformes,Xenocyprididae,Hemiculter,Biota,Biota,Chordata,Fish,Fish
NC_055175.1,NC_055175.1,2116487.0,Wenling frogfish filovirus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Filoviridae,Striavirus,[241820],['Antennarius striatus'],Metazoa,Chordata,Actinopteri,Lophiiformes,Antennariidae,Antennarius,Biota,Biota,Chordata,Fish,Fish
NC_055176.1,NC_055176.1,2116488.0,Wenling thamnaconus septentrionalis filovirus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Filoviridae,Thamnovirus,[435163],['Thamnaconus septentrionalis'],Metazoa,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Thamnaconus,Biota,Biota,Chordata,Fish,Fish
NC_055209.1,NC_055209.1,1980624.0,Citrus chlorotic spot virus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Dichorhavirus,[2711],['Citrus sinensis'],Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Rutaceae,Citrus,Biota,Biota,Viridiplantae,,Viridiplantae
NC_055290.1,NC_055290.1,1406950.0,North Creek virus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Ohlsrhavirus,[162998],['Culex sitiens'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Culex,Biota,Biota,Invertebrate,,Invertebrate
NC_055291.1,NC_055291.1,1406950.0,North Creek virus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Ohlsrhavirus,[162998],['Culex sitiens'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Culex,Biota,Biota,Invertebrate,,Invertebrate
NC_055292.1,NC_055292.1,1406950.0,North Creek virus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Ohlsrhavirus,[162998],['Culex sitiens'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Culex,Biota,Biota,Invertebrate,,Invertebrate
NC_055293.1,NC_055293.1,1406950.0,North Creek virus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Ohlsrhavirus,[162998],['Culex sitiens'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Culex,Biota,Biota,Invertebrate,,Invertebrate
NC_055456.1,NC_055456.1,1272945.0,Kwatta virus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Sunrhavirus,[2912049],['Culex sp.'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Culex,Biota,Biota,Invertebrate,,Invertebrate
NC_055460.1,NC_055460.1,1569259.0,Harrison Dam virus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Sunrhavirus,[162997],['Culex annulirostris'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Culex,Biota,Biota,Invertebrate,,Invertebrate
NC_055461.1,NC_055461.1,1620896.0,Sawgrass virus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Sawgrhavirus,[34621],['Dermacentor variabilis'],Metazoa,Arthropoda,Arachnida,Ixodida,Ixodidae,Dermacentor,Biota,Biota,Invertebrate,,Invertebrate
NC_055466.1,NC_055466.1,1905830.0,Physostegia chlorotic mottle virus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alphanucleorhabdovirus,[21855],['Physostegia'],Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Lamiaceae,Physostegia,Biota,Biota,Viridiplantae,,Viridiplantae
NC_055473.1,NC_055473.1,2021721.0,Holmes Jungle virus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Hapavirus,[162997],['Culex annulirostris'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Culex,Biota,Biota,Invertebrate,,Invertebrate
NC_055474.1,NC_055474.1,2026129.0,Taiwan bat lyssavirus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Lyssavirus,[105295],['Pipistrellus abramus'],Metazoa,Chordata,Mammalia,Chiroptera,Vespertilionidae,Pipistrellus,Biota,Biota,Chordata,Chiroptera,Chiroptera
NC_055479.1,NC_055479.1,2051550.0,Cabbage cytorhabdovirus 1,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Cytorhabdovirus,[3712],['Brassica oleracea'],Viridiplantae,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Brassica,Biota,Biota,Viridiplantae,,Viridiplantae
NC_055484.1,NC_055484.1,2152660.0,Wheat yellow striate virus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alphanucleorhabdovirus,[4565],['Triticum aestivum'],Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Biota,Biota,Viridiplantae,,Viridiplantae
NC_055504.1,NC_055504.1,2364291.0,Cytorhabdovirus caricae,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Cytorhabdovirus,[3649],['Carica papaya'],Viridiplantae,Streptophyta,Magnoliopsida,Brassicales,Caricaceae,Carica,Biota,Biota,Viridiplantae,,Viridiplantae
NC_055505.1,NC_055505.1,2487100.0,Yerba mate chlorosis-associated virus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Cytorhabdovirus,[185542],['Ilex paraguariensis'],Viridiplantae,Streptophyta,Magnoliopsida,Aquifoliales,Aquifoliaceae,Ilex,Biota,Biota,Viridiplantae,,Viridiplantae
NC_055510.1,NC_055510.1,2496529.0,Mengla dianlovirus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Filoviridae,Dianlovirus,[1898393],['Rousettus sp.'],Metazoa,Chordata,Mammalia,Chiroptera,Pteropodidae,Rousettus,Biota,Biota,Chordata,Chiroptera,Chiroptera
NC_055529.1,NC_055529.1,758677.0,Raspberry vein chlorosis virus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Cytorhabdovirus,[32247],['Rubus idaeus'],Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Biota,Biota,Viridiplantae,,Viridiplantae
NC_055530.1,NC_055530.1,864696.0,Garba virus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Sunrhavirus,[1977157],['Corythornis'],Metazoa,Chordata,Aves,Coraciiformes,Alcedinidae,Corythornis,Biota,Biota,Chordata,Aves,Aves
NC_055531.1,NC_055531.1,932699.0,Bahia Grande virus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Barhavirus,[310513],['Ochlerotatus sollicitans'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Ochlerotatus,Biota,Biota,Invertebrate,,Invertebrate
NC_055567.1,NC_055567.1,2676436.0,Cytorhabdovirus fragariae,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Cytorhabdovirus,[3747],['Fragaria x ananassa'],Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Fragaria,Biota,Biota,Viridiplantae,,Viridiplantae
ON324119.1,ON324119.1,2992924.0,jopcycgri virus 1,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Sigmavirus,[1385760],['Cyclopodia greeffi'],Metazoa,Arthropoda,Insecta,Diptera,Nycteribiidae,Cyclopodia,Biota,Biota,Invertebrate,,Invertebrate
OK624601.1,OK624601.1,152177.0,Dichorhavirus orchidaceae,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Dichorhavirus,[260201],['Pandanus amaryllifolius'],Viridiplantae,Streptophyta,Magnoliopsida,Pandanales,Pandanaceae,Pandanus,Biota,Biota,Viridiplantae,,Viridiplantae
MZ599588.1,MZ599588.1,2973211.0,Cercospora beticola negative-stranded virus 3,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Unclassified,Unclassified,[122368],['Cercospora beticola'],Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Cercospora,Biota,Biota,Fungi,,Fungi
MZ599587.1,MZ599587.1,2973210.0,Cercospora beticola negative-stranded virus 2,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Unclassified,Unclassified,[122368],['Cercospora beticola'],Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Cercospora,Biota,Biota,Fungi,,Fungi
OK044776.1,OK044776.1,2944258.0,Porcine respirovirus 2,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,Respirovirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MT506196.1,MT506196.1,2863145.0,Dawn bat virus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,Unclassified,[58065],['Eonycteris spelaea'],Metazoa,Chordata,Mammalia,Chiroptera,Pteropodidae,Eonycteris,Biota,Biota,Chordata,Chiroptera,Chiroptera
MW246699.1,MW246699.1,2767251.0,Frankliniella occidentalis associated mononegavirales virus 3,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Unclassified,Unclassified,[133901],['Frankliniella occidentalis'],Metazoa,Arthropoda,Insecta,Thysanoptera,Thripidae,Frankliniella,Biota,Biota,Invertebrate,,Invertebrate
MT988382.1,MT988382.1,2560319.0,Avian orthoavulavirus 1,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,Orthoavulavirus,[8839],['Anas platyrhynchos'],Metazoa,Chordata,Aves,Anseriformes,Anatidae,Anas,Biota,Biota,Chordata,Aves,Aves
HM849039.2,HM849039.2,1034378.0,Soybean cyst nematode associated northern cereal mosaic virus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Cytorhabdovirus,[51029],['Heterodera glycines'],Metazoa,Nematoda,Chromadorea,Rhabditida,Heteroderidae,Heterodera,Biota,Biota,Invertebrate,,Invertebrate
MZ355765.1,MZ355765.1,2884705.0,Eptesicus fuscus orthorubulavirus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,Orthorubulavirus,[29078],['Eptesicus fuscus'],Metazoa,Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Biota,Biota,Chordata,Chiroptera,Chiroptera
MW093492.1,MW093492.1,2883639.0,Kander virus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Filoviridae,Thamnovirus,[8168],['Perca fluviatilis'],Metazoa,Chordata,Actinopteri,Perciformes,Percidae,Perca,Biota,Biota,Chordata,Fish,Fish
MZ753811.1,MZ753811.1,2873411.0,Guato paramyxovirus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,Unclassified,[40233],['Carollia perspicillata'],Metazoa,Chordata,Mammalia,Chiroptera,Phyllostomidae,Carollia,Biota,Biota,Chordata,Chiroptera,Chiroptera
MZ753809.1,MZ753809.1,2873412.0,Kanhgag paramyxovirus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,Unclassified,[9430],['Desmodus rotundus'],Metazoa,Chordata,Mammalia,Chiroptera,Phyllostomidae,Desmodus,Biota,Biota,Chordata,Chiroptera,Chiroptera
MT157413.1,MT157413.1,2731253.0,Botrytis cinerea negative-stranded RNA virus 7,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Mymonaviridae,Botrytimonavirus,[40559],['Botrytis cinerea'],Fungi,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Botrytis,Biota,Biota,Fungi,,Fungi
MT157412.1,MT157412.1,2731253.0,Botrytis cinerea negative-stranded RNA virus 7,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Mymonaviridae,Botrytimonavirus,[40559],['Botrytis cinerea'],Fungi,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Botrytis,Biota,Biota,Fungi,,Fungi
MW575663.1,MW575663.1,11216.0,Human respirovirus 3,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,Respirovirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW575662.1,MW575662.1,11216.0,Human respirovirus 3,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,Respirovirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW645025.1,MW645025.1,2830720.0,Murray-Darling carp cultervirus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Bornaviridae,Cultervirus,[7962],['Cyprinus carpio'],Metazoa,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Cyprinus,Biota,Biota,Chordata,Fish,Fish
MW208811.1,MW208811.1,2795014.0,Bactrocera tryoni rhabdovirus 1,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Unclassified,[59916],['Bactrocera tryoni'],Metazoa,Arthropoda,Insecta,Diptera,Tephritidae,Bactrocera,Biota,Biota,Invertebrate,,Invertebrate
MN714689.1,MN714689.1,2819082.0,Insect mononegavirales virus 2,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Unclassified,Unclassified,[133901],['Frankliniella occidentalis'],Metazoa,Arthropoda,Insecta,Thysanoptera,Thripidae,Frankliniella,Biota,Biota,Invertebrate,,Invertebrate
MN830236.1,MN830236.1,2739775.0,Umea virus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Unclassified,Unclassified,[59655],['Ixodes uriae'],Metazoa,Arthropoda,Arachnida,Ixodida,Ixodidae,Ixodes,Biota,Biota,Invertebrate,,Invertebrate
MT224148.1,MT224148.1,2802236.0,Soybean thrips rhabdo-like virus 2,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Unclassified,[436519],['Neohydatothrips variabilis'],Metazoa,Arthropoda,Insecta,Thysanoptera,Thripidae,Neohydatothrips,Biota,Biota,Invertebrate,,Invertebrate
MT822729.1,MT822729.1,2802530.0,Plasmopara viticola associated mononega-like virus 1,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Unclassified,Unclassified,[4565],['Triticum aestivum'],Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Biota,Biota,Viridiplantae,,Viridiplantae
MW052080.1,MW052080.1,2796600.0,Jimsystermes virus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Lispiviridae,Copasivirus,[377751],['Occasitermes'],Metazoa,Arthropoda,Insecta,Blattodea,Termitidae,Occasitermes,Biota,Biota,Invertebrate,,Invertebrate
MW023861.1,MW023861.1,2796570.0,Soybean thrips rhabdo-like virus 3,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Unclassified,[436519],['Neohydatothrips variabilis'],Metazoa,Arthropoda,Insecta,Thysanoptera,Thripidae,Neohydatothrips,Biota,Biota,Invertebrate,,Invertebrate
MT875151.1,MT875151.1,2793799.0,Sodak rhabdovirus 1,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Unclassified,[29078],['Eptesicus fuscus'],Metazoa,Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Biota,Biota,Chordata,Chiroptera,Chiroptera
MT732687.1,MT732687.1,2793798.0,Eptesicus fuscus rhabdovirus,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Unclassified,[29078],['Eptesicus fuscus'],Metazoa,Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Biota,Biota,Chordata,Chiroptera,Chiroptera
