,y|acc,y|virus taxid,y|virus name,y|virus kingdom,y|virus phylum,y|virus class,y|virus order,y|virus family,y|virus genus,y|host taxid,y|host name,y|host kingdom,y|host phylum,y|host class,y|host order,y|host family,y|host genus,y|host superkingdom,y|L0,y|L1,y|L2,y|host leaves
NC_029801.1,NC_029801.1,442302.0,Porcine picobirnavirus,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Picobirnaviridae,Picobirnavirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Mammalia,Mammalia
NC_029802.1,NC_029802.1,442302.0,Porcine picobirnavirus,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Picobirnaviridae,Picobirnavirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Mammalia,Mammalia
NC_030245.1,NC_030245.1,1768874.0,Sinapis alba cryptic virus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Unclassified,[3728],['Sinapis alba'],Viridiplantae,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Sinapis,Biota,Biota,Viridiplantae,,Viridiplantae
NC_030479.1,NC_030479.1,1685502.0,Pseudogymnoascus destructans partitivirus-pa,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Unclassified,[655981],['Pseudogymnoascus destructans'],Fungi,Ascomycota,Leotiomycetes,Unclassified,Unclassified,Unclassified,Biota,Biota,Fungi,,Fungi
NC_030480.1,NC_030480.1,1685502.0,Pseudogymnoascus destructans partitivirus-pa,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Unclassified,[655981],['Pseudogymnoascus destructans'],Fungi,Ascomycota,Leotiomycetes,Unclassified,Unclassified,Unclassified,Biota,Biota,Fungi,,Fungi
NC_030868.1,NC_030868.1,1849537.0,Fusarium poae fusarivirus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Fusariviridae,Alphafusarivirus,[36050],['Fusarium poae'],Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Biota,Biota,Fungi,,Fungi
NC_030876.1,NC_030876.1,1891704.0,Sophora japonica powdery mildew-associated partitivirus,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Unclassified,[693891],['Erysiphe palczewskii'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
NC_030877.1,NC_030877.1,1849534.0,Fusarium poae virus 1-240374,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Betapartitivirus,[36050],['Fusarium poae'],Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Biota,Biota,Fungi,,Fungi
NC_030878.1,NC_030878.1,1849533.0,Fusarium poae partitivirus 2,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Unclassified,[36050],['Fusarium poae'],Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Biota,Biota,Fungi,,Fungi
NC_030879.1,NC_030879.1,1849533.0,Fusarium poae partitivirus 2,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Unclassified,[36050],['Fusarium poae'],Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Biota,Biota,Fungi,,Fungi
NC_030882.1,NC_030882.1,1849534.0,Fusarium poae virus 1-240374,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Betapartitivirus,[36050],['Fusarium poae'],Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Biota,Biota,Fungi,,Fungi
NC_030888.1,NC_030888.1,1895000.0,Sclerotium hydrophilum virus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Curvulaviridae,Orthocurvulavirus,[5566],['Sclerotium hydrophilum'],Fungi,Basidiomycota,Agaricomycetes,Agaricales,Typhulaceae,Sclerotium,Biota,Biota,Fungi,,Fungi
NC_030889.1,NC_030889.1,1849335.0,Arabidopsis halleri partitivirus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Unclassified,[81970],['Arabidopsis halleri'],Viridiplantae,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Arabidopsis,Biota,Biota,Viridiplantae,,Viridiplantae
NC_030891.1,NC_030891.1,1895000.0,Sclerotium hydrophilum virus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Curvulaviridae,Orthocurvulavirus,[5566],['Sclerotium hydrophilum'],Fungi,Basidiomycota,Agaricomycetes,Agaricales,Typhulaceae,Sclerotium,Biota,Biota,Fungi,,Fungi
NC_031960.1,NC_031960.1,1913649.0,Nigrospora oryzae fusarivirus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Fusariviridae,Unclassified,[335854],['Nigrospora oryzae'],Fungi,Ascomycota,Sordariomycetes,Xylariales,Apiosporaceae,Nigrospora,Biota,Biota,Fungi,,Fungi
NC_032149.2,NC_032149.2,1825688.0,Rhizoctonia solani dsRNA virus 3,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,"[983506, 456999]","['Rhizoctonia solani AG-1 IA', 'Rhizoctonia solani']",Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,Biota,Biota,Fungi,,Fungi
NC_032150.2,NC_032150.2,1825688.0,Rhizoctonia solani dsRNA virus 3,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,"[983506, 456999]","['Rhizoctonia solani AG-1 IA', 'Rhizoctonia solani']",Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,Biota,Biota,Fungi,,Fungi
NC_032212.1,NC_032212.1,1926644.0,Fusarium langsethiae hypovirus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Hypoviridae,Epsilonhypovirus,[179993],['Fusarium langsethiae'],Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Biota,Biota,Fungi,,Fungi
NC_033495.1,NC_033495.1,1516075.0,Botryosphaeria dothidea virus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Unclassified,[55169],['Botryosphaeria dothidea'],Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Botryosphaeria,Biota,Biota,Fungi,,Fungi
NC_033496.1,NC_033496.1,1516075.0,Botryosphaeria dothidea virus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Unclassified,[55169],['Botryosphaeria dothidea'],Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Botryosphaeria,Biota,Biota,Fungi,,Fungi
NC_033770.1,NC_033770.1,1937817.0,Spinach cryptic virus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Unclassified,[3562],['Spinacia oleracea'],Viridiplantae,Streptophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Spinacia,Biota,Biota,Viridiplantae,,Viridiplantae
NC_033771.1,NC_033771.1,1937817.0,Spinach cryptic virus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Unclassified,[3562],['Spinacia oleracea'],Viridiplantae,Streptophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Spinacia,Biota,Biota,Viridiplantae,,Viridiplantae
NC_034160.1,NC_034160.1,1187973.0,Otarine picobirnavirus,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Picobirnaviridae,Picobirnavirus,[9704],['Zalophus californianus'],Metazoa,Chordata,Mammalia,Carnivora,Otariidae,Zalophus,Biota,Biota,Chordata,Mammalia,Mammalia
NC_034161.1,NC_034161.1,1187973.0,Otarine picobirnavirus,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Picobirnaviridae,Picobirnavirus,[9704],['Zalophus californianus'],Metazoa,Chordata,Mammalia,Carnivora,Otariidae,Zalophus,Biota,Biota,Chordata,Mammalia,Mammalia
NC_034167.1,NC_034167.1,1050903.0,Pepper cryptic virus 2,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Deltapartitivirus,[4072],['Capsicum annuum'],Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Biota,Biota,Viridiplantae,,Viridiplantae
NC_034452.1,NC_034452.1,1961155.0,Picobirnavirus green monkey/KNA/2015,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Picobirnaviridae,Picobirnavirus,[60711],['Chlorocebus sabaeus'],Metazoa,Chordata,Mammalia,Primates,Cercopithecidae,Chlorocebus,Biota,Biota,Chordata,Mammalia,Mammalia
NC_034514.1,NC_034514.1,1980631.0,Bipolaris maydis partitivirus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Unclassified,[5016],['Bipolaris maydis'],Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris,Biota,Biota,Fungi,,Fungi
NC_034524.1,NC_034524.1,1980631.0,Bipolaris maydis partitivirus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Unclassified,[5016],['Bipolaris maydis'],Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris,Biota,Biota,Fungi,,Fungi
NC_034614.1,NC_034614.1,1985202.0,Zostera marina amalgavirus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Amalgaviridae,Amalgavirus,[29655],['Zostera marina'],Viridiplantae,Streptophyta,Magnoliopsida,Alismatales,Zosteraceae,Zostera,Biota,Biota,Viridiplantae,,Viridiplantae
NC_035189.1,NC_035189.1,1872708.0,Antonospora locustae virus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Amalgaviridae,Unclassified,[278021],['Antonospora locustae'],Fungi,Microsporidia,Unclassified,Unclassified,Unclassified,Unclassified,Biota,Biota,Fungi,,Fungi
NC_035485.1,NC_035485.1,1387301.0,Heterobasidion partitivirus 7,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Betapartitivirus,[207832],['Heterobasidion parviporum'],Fungi,Basidiomycota,Agaricomycetes,Russulales,Bondarzewiaceae,Heterobasidion,Biota,Biota,Fungi,,Fungi
NC_035486.1,NC_035486.1,1387301.0,Heterobasidion partitivirus 7,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Betapartitivirus,[207832],['Heterobasidion parviporum'],Fungi,Basidiomycota,Agaricomycetes,Russulales,Bondarzewiaceae,Heterobasidion,Biota,Biota,Fungi,,Fungi
NC_036581.1,NC_036581.1,2058779.0,Allium cepa amalgavirus 2,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Amalgaviridae,Amalgavirus,[4679],['Allium cepa'],Viridiplantae,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Biota,Biota,Viridiplantae,,Viridiplantae
NC_036590.1,NC_036590.1,2032989.0,Rosellinia necatrix hypovirus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Hypoviridae,Hypovirus,[77044],['Rosellinia necatrix'],Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Rosellinia,Biota,Biota,Fungi,,Fungi
NC_036600.1,NC_036600.1,2025333.0,Rosellinia necatrix partitivirus 8,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Unclassified,[77044],['Rosellinia necatrix'],Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Rosellinia,Biota,Biota,Fungi,,Fungi
NC_036603.1,NC_036603.1,2025333.0,Rosellinia necatrix partitivirus 8,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Unclassified,[77044],['Rosellinia necatrix'],Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Rosellinia,Biota,Biota,Fungi,,Fungi
NC_037095.1,NC_037095.1,369643.0,Pepper cryptic virus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Deltapartitivirus,[4072],['Capsicum annuum'],Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Biota,Biota,Viridiplantae,,Viridiplantae
NC_037096.1,NC_037096.1,369643.0,Pepper cryptic virus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Deltapartitivirus,[4072],['Capsicum annuum'],Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Biota,Biota,Viridiplantae,,Viridiplantae
NC_037659.1,NC_037659.1,2219105.0,Botrytis cinerea hypovirus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Hypoviridae,Betahypovirus,[40559],['Botrytis cinerea'],Fungi,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Botrytis,Biota,Biota,Fungi,,Fungi
NC_037660.1,NC_037660.1,2219106.0,Botrytis cinerea fusarivirus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Fusariviridae,Betafusarivirus,[40559],['Botrytis cinerea'],Fungi,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Botrytis,Biota,Biota,Fungi,,Fungi
NC_038823.1,NC_038823.1,589918.0,Carrot cryptic virus,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,[4039],['Daucus carota'],Viridiplantae,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Daucus,Biota,Biota,Viridiplantae,,Viridiplantae
NC_038825.1,NC_038825.1,568090.0,Flammulina velutipes browning virus,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,[38945],['Flammulina velutipes'],Fungi,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,Flammulina,Biota,Biota,Fungi,,Fungi
NC_038826.1,NC_038826.1,568090.0,Flammulina velutipes browning virus,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,[38945],['Flammulina velutipes'],Fungi,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,Flammulina,Biota,Biota,Fungi,,Fungi
NC_038828.1,NC_038828.1,942041.0,Heterobasidion partitivirus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,[207833],['Heterobasidion abietinum'],Fungi,Basidiomycota,Agaricomycetes,Russulales,Bondarzewiaceae,Heterobasidion,Biota,Biota,Fungi,,Fungi
NC_038829.1,NC_038829.1,1469905.0,Heterobasidion partitivirus 12,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,[13563],['Heterobasidion annosum'],Fungi,Basidiomycota,Agaricomycetes,Russulales,Bondarzewiaceae,Heterobasidion,Biota,Biota,Fungi,,Fungi
NC_038830.1,NC_038830.1,1469905.0,Heterobasidion partitivirus 12,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,[13563],['Heterobasidion annosum'],Fungi,Basidiomycota,Agaricomycetes,Russulales,Bondarzewiaceae,Heterobasidion,Biota,Biota,Fungi,,Fungi
NC_038831.1,NC_038831.1,1469906.0,Heterobasidion partitivirus 13,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,[13563],['Heterobasidion annosum'],Fungi,Basidiomycota,Agaricomycetes,Russulales,Bondarzewiaceae,Heterobasidion,Biota,Biota,Fungi,,Fungi
NC_038832.1,NC_038832.1,1469906.0,Heterobasidion partitivirus 13,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,[13563],['Heterobasidion annosum'],Fungi,Basidiomycota,Agaricomycetes,Russulales,Bondarzewiaceae,Heterobasidion,Biota,Biota,Fungi,,Fungi
NC_038833.1,NC_038833.1,1469908.0,Heterobasidion partitivirus 15,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,[207832],['Heterobasidion parviporum'],Fungi,Basidiomycota,Agaricomycetes,Russulales,Bondarzewiaceae,Heterobasidion,Biota,Biota,Fungi,,Fungi
NC_038834.1,NC_038834.1,1469908.0,Heterobasidion partitivirus 15,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,[207832],['Heterobasidion parviporum'],Fungi,Basidiomycota,Agaricomycetes,Russulales,Bondarzewiaceae,Heterobasidion,Biota,Biota,Fungi,,Fungi
NC_038835.1,NC_038835.1,631431.0,Heterobasidion partitivirus 3,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,[745715],['Heterobasidion ecrustosum'],Fungi,Basidiomycota,Agaricomycetes,Russulales,Bondarzewiaceae,Heterobasidion,Biota,Biota,Fungi,,Fungi
NC_038836.1,NC_038836.1,631431.0,Heterobasidion partitivirus 3,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,[745715],['Heterobasidion ecrustosum'],Fungi,Basidiomycota,Agaricomycetes,Russulales,Bondarzewiaceae,Heterobasidion,Biota,Biota,Fungi,,Fungi
NC_038837.1,NC_038837.1,1323528.0,Crimson clover cryptic virus 2,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Betapartitivirus,[60916],['Trifolium incarnatum'],Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,Biota,Biota,Viridiplantae,,Viridiplantae
NC_038840.1,NC_038840.1,872291.0,Heterobasidion partitivirus 2,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Betapartitivirus,[207832],['Heterobasidion parviporum'],Fungi,Basidiomycota,Agaricomycetes,Russulales,Bondarzewiaceae,Heterobasidion,Biota,Biota,Fungi,,Fungi
NC_038841.1,NC_038841.1,1249677.0,Heterobasidion partitivirus 8,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Betapartitivirus,[984962],['Heterobasidion irregulare'],Fungi,Basidiomycota,Agaricomycetes,Russulales,Bondarzewiaceae,Heterobasidion,Biota,Biota,Fungi,,Fungi
NC_038842.1,NC_038842.1,1249677.0,Heterobasidion partitivirus 8,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Betapartitivirus,[984962],['Heterobasidion irregulare'],Fungi,Basidiomycota,Agaricomycetes,Russulales,Bondarzewiaceae,Heterobasidion,Biota,Biota,Fungi,,Fungi
NC_038845.1,NC_038845.1,912029.0,Beet cryptic virus 2,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Deltapartitivirus,[161934],['Beta vulgaris'],Viridiplantae,Streptophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Beta,Biota,Biota,Viridiplantae,,Viridiplantae
NC_038846.1,NC_038846.1,912029.0,Beet cryptic virus 2,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Deltapartitivirus,[161934],['Beta vulgaris'],Viridiplantae,Streptophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Beta,Biota,Biota,Viridiplantae,,Viridiplantae
NC_038915.1,NC_038915.1,529380.0,Chondrostereum purpureum cryptic virus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,[58369],['Chondrostereum purpureum'],Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cyphellaceae,Chondrostereum,Biota,Biota,Fungi,,Fungi
NC_038916.1,NC_038916.1,529380.0,Chondrostereum purpureum cryptic virus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,[58369],['Chondrostereum purpureum'],Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cyphellaceae,Chondrostereum,Biota,Biota,Fungi,,Fungi
NC_038917.1,NC_038917.1,347482.0,Ophiostoma partitivirus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Gammapartitivirus,[61193],['Ophiostoma himal-ulmi'],Fungi,Ascomycota,Sordariomycetes,Ophiostomatales,Ophiostomataceae,Ophiostoma,Biota,Biota,Fungi,,Fungi
NC_038918.1,NC_038918.1,347482.0,Ophiostoma partitivirus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Gammapartitivirus,[61193],['Ophiostoma himal-ulmi'],Fungi,Ascomycota,Sordariomycetes,Ophiostomatales,Ophiostomataceae,Ophiostoma,Biota,Biota,Fungi,,Fungi
NC_038919.1,NC_038919.1,104395.0,Rabbit picobirnavirus,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Picobirnaviridae,Picobirnavirus,[9986],['Oryctolagus cuniculus'],Metazoa,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,Biota,Biota,Chordata,Mammalia,Mammalia
NC_040398.1,NC_040398.1,2045504.0,Rhizoctonia solani dsRNA virus 4,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Unclassified,"[983506, 456999]","['Rhizoctonia solani AG-1 IA', 'Rhizoctonia solani']",Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,Biota,Biota,Fungi,,Fungi
NC_040432.1,NC_040432.1,2065797.0,Anthoxanthum odoratum amalgavirus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Amalgaviridae,Unclassified,[29661],['Anthoxanthum odoratum'],Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Anthoxanthum,Biota,Biota,Viridiplantae,,Viridiplantae
NC_040433.1,NC_040433.1,2069319.0,Camellia oleifera amalgavirus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Amalgaviridae,Unclassified,[385388],['Camellia oleifera'],Viridiplantae,Streptophyta,Magnoliopsida,Ericales,Theaceae,Camellia,Biota,Biota,Viridiplantae,,Viridiplantae
NC_040456.1,NC_040456.1,2043550.0,Medicago sativa alphapartitivirus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,[3879],['Medicago sativa'],Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,Biota,Biota,Viridiplantae,,Viridiplantae
NC_040457.1,NC_040457.1,2043550.0,Medicago sativa alphapartitivirus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,[3879],['Medicago sativa'],Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,Biota,Biota,Viridiplantae,,Viridiplantae
NC_040483.1,NC_040483.1,2305257.0,Melon partitivirus,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Unclassified,[3656],['Cucumis melo'],Viridiplantae,Streptophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Cucumis,Biota,Biota,Viridiplantae,,Viridiplantae
NC_040484.1,NC_040484.1,2305257.0,Melon partitivirus,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Unclassified,[3656],['Cucumis melo'],Viridiplantae,Streptophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Cucumis,Biota,Biota,Viridiplantae,,Viridiplantae
NC_040495.1,NC_040495.1,2483307.0,Bipolaris maydis partitivirus 2,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Unclassified,[5016],['Bipolaris maydis'],Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris,Biota,Biota,Fungi,,Fungi
NC_040496.1,NC_040496.1,2483307.0,Bipolaris maydis partitivirus 2,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Unclassified,[5016],['Bipolaris maydis'],Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris,Biota,Biota,Fungi,,Fungi
NC_040497.1,NC_040497.1,2483307.0,Bipolaris maydis partitivirus 2,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Unclassified,[5016],['Bipolaris maydis'],Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris,Biota,Biota,Fungi,,Fungi
NC_040529.1,NC_040529.1,1917080.0,Sodiomyces alkalinus fusarivirus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Fusariviridae,Unclassified,[1302862],['Sodiomyces alkalinus'],Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Sodiomyces,Biota,Biota,Fungi,,Fungi
NC_040590.1,NC_040590.1,2069327.0,Phalaenopsis equestris amalgavirus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Amalgaviridae,Unclassified,[78828],['Phalaenopsis equestris'],Viridiplantae,Streptophyta,Magnoliopsida,Asparagales,Orchidaceae,Phalaenopsis,Biota,Biota,Viridiplantae,,Viridiplantae
NC_040591.1,NC_040591.1,2069326.0,Medicago sativa amalgavirus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Amalgaviridae,Unclassified,[3879],['Medicago sativa'],Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,Biota,Biota,Viridiplantae,,Viridiplantae
NC_040592.1,NC_040592.1,2069322.0,Erigeron breviscapus amalgavirus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Amalgaviridae,Unclassified,[244311],['Erigeron breviscapus'],Viridiplantae,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Erigeron,Biota,Biota,Viridiplantae,,Viridiplantae
NC_040593.1,NC_040593.1,2069323.0,Erigeron breviscapus amalgavirus 2,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Amalgaviridae,Unclassified,[244311],['Erigeron breviscapus'],Viridiplantae,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Erigeron,Biota,Biota,Viridiplantae,,Viridiplantae
NC_040662.1,NC_040662.1,2069320.0,Capsicum annuum amalgavirus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Amalgaviridae,Unclassified,[4072],['Capsicum annuum'],Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Biota,Biota,Viridiplantae,,Viridiplantae
NC_040663.1,NC_040663.1,2069324.0,Festuca pratensis amalgavirus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Amalgaviridae,Unclassified,[4608],['Festuca pratensis'],Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Festuca,Biota,Biota,Viridiplantae,,Viridiplantae
NC_040690.1,NC_040690.1,2419805.0,Salvia hispanica RNA virus 1,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Amalgaviridae,Unclassified,[49212],['Salvia hispanica'],Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Biota,Biota,Viridiplantae,,Viridiplantae
