,y|acc,y|virus taxid,y|virus name,y|virus kingdom,y|virus phylum,y|virus class,y|virus order,y|virus family,y|virus genus,y|host taxid,y|host name,y|host kingdom,y|host phylum,y|host class,y|host order,y|host family,y|host genus,y|host superkingdom,y|L0,y|L1,y|L2,y|host leaves
NC_034468.1,NC_034468.1,1406344.0,Kibale virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Herbevirus,"[1406360, 7160]","['Culex simpliciforceps', 'Aedes albopictus']",Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Unclassified,Biota,Biota,Invertebrate,,Invertebrate
NC_034469.1,NC_034469.1,1980539.0,Kigluaik phantom orthophasmavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phasmaviridae,Orthophasmavirus,[204567],['Chaoborus trivitattus'],Metazoa,Arthropoda,Insecta,Diptera,Chaoboridae,Chaoborus,Biota,Biota,Invertebrate,,Invertebrate
NC_034474.1,NC_034474.1,1980464.0,Cao Bang orthohantavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Orthohantavirus,[127560],['Anourosorex squamipes'],Metazoa,Chordata,Mammalia,Eulipotyphla,Soricidae,Anourosorex,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
NC_034475.1,NC_034475.1,192199.0,Oriboca virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[9515],['Sapajus apella'],Metazoa,Chordata,Mammalia,Primates,Cebidae,Sapajus,Biota,Biota,Chordata,Primates,Primates
NC_034476.1,NC_034476.1,192199.0,Oriboca virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[9515],['Sapajus apella'],Metazoa,Chordata,Mammalia,Primates,Cebidae,Sapajus,Biota,Biota,Chordata,Primates,Primates
NC_034477.1,NC_034477.1,192196.0,Caraparu virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,"[9515, 9606, 9534]","['Sapajus apella', 'Homo sapiens', 'Chlorocebus aethiops']",Metazoa,Chordata,Mammalia,Primates,Unclassified,Unclassified,Biota,Biota,Chordata,Primates,Primates
NC_034478.1,NC_034478.1,192196.0,Caraparu virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,"[9515, 9606, 9534]","['Sapajus apella', 'Homo sapiens', 'Chlorocebus aethiops']",Metazoa,Chordata,Mammalia,Primates,Unclassified,Unclassified,Biota,Biota,Chordata,Primates,Primates
NC_034479.1,NC_034479.1,35310.0,Bwamba orthobunyavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,"[9606, 9534]","['Homo sapiens', 'Chlorocebus aethiops']",Metazoa,Chordata,Mammalia,Primates,Unclassified,Unclassified,Biota,Biota,Chordata,Primates,Primates
NC_034480.1,NC_034480.1,35310.0,Bwamba orthobunyavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,"[9606, 9534]","['Homo sapiens', 'Chlorocebus aethiops']",Metazoa,Chordata,Mammalia,Primates,Unclassified,Unclassified,Biota,Biota,Chordata,Primates,Primates
NC_034481.1,NC_034481.1,35316.0,Nyando virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[62324],['Anopheles funestus'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Biota,Biota,Invertebrate,,Invertebrate
NC_034484.1,NC_034484.1,1980464.0,Cao Bang orthohantavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Orthohantavirus,[127560],['Anourosorex squamipes'],Metazoa,Chordata,Mammalia,Eulipotyphla,Soricidae,Anourosorex,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
NC_034485.1,NC_034485.1,1980464.0,Cao Bang orthohantavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Orthohantavirus,[127560],['Anourosorex squamipes'],Metazoa,Chordata,Mammalia,Eulipotyphla,Soricidae,Anourosorex,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
NC_034486.1,NC_034486.1,80941.0,Guaroa virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
NC_034487.1,NC_034487.1,80941.0,Guaroa virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
NC_034489.1,NC_034489.1,192196.0,Caraparu virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,"[9515, 9606, 9534]","['Sapajus apella', 'Homo sapiens', 'Chlorocebus aethiops']",Metazoa,Chordata,Mammalia,Primates,Unclassified,Unclassified,Biota,Biota,Chordata,Primates,Primates
NC_034490.1,NC_034490.1,35310.0,Bwamba orthobunyavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,"[9606, 9534]","['Homo sapiens', 'Chlorocebus aethiops']",Metazoa,Chordata,Mammalia,Primates,Unclassified,Unclassified,Biota,Biota,Chordata,Primates,Primates
NC_034491.1,NC_034491.1,35316.0,Nyando virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[62324],['Anopheles funestus'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Biota,Biota,Invertebrate,,Invertebrate
NC_034492.1,NC_034492.1,35316.0,Nyando virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[62324],['Anopheles funestus'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Biota,Biota,Invertebrate,,Invertebrate
NC_034493.1,NC_034493.1,35312.0,Capim virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[70610],['Caluromys philander'],Metazoa,Chordata,Mammalia,Didelphimorphia,Didelphidae,Caluromys,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
NC_034494.1,NC_034494.1,248053.0,Farallon virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Nairoviridae,Orthonairovirus,[2877513],['Ornithodoros sp.'],Metazoa,Arthropoda,Arachnida,Ixodida,Argasidae,Ornithodoros,Biota,Biota,Invertebrate,,Invertebrate
NC_034498.1,NC_034498.1,348013.0,Madrid virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
NC_034503.1,NC_034503.1,248053.0,Farallon virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Nairoviridae,Orthonairovirus,[2877513],['Ornithodoros sp.'],Metazoa,Arthropoda,Arachnida,Ixodida,Argasidae,Ornithodoros,Biota,Biota,Invertebrate,,Invertebrate
NC_034505.1,NC_034505.1,348013.0,Madrid virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
NC_034506.1,NC_034506.1,80941.0,Guaroa virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
NC_034510.1,NC_034510.1,1980520.0,Dera Ghazi Khan orthonairovirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Nairoviridae,Orthonairovirus,[34626],['Hyalomma dromedarii'],Metazoa,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,Biota,Biota,Invertebrate,,Invertebrate
NC_034511.1,NC_034511.1,1980527.0,Qalyub orthonairovirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Nairoviridae,Orthonairovirus,[265619],['Ornithodoros erraticus'],Metazoa,Arthropoda,Arachnida,Ixodida,Argasidae,Ornithodoros,Biota,Biota,Invertebrate,,Invertebrate
NC_034512.1,NC_034512.1,1980527.0,Qalyub orthonairovirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Nairoviridae,Orthonairovirus,[265619],['Ornithodoros erraticus'],Metazoa,Arthropoda,Arachnida,Ixodida,Argasidae,Ornithodoros,Biota,Biota,Invertebrate,,Invertebrate
NC_034515.1,NC_034515.1,1980463.0,Cano Delgadito orthohantavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Orthohantavirus,[134742],['Sigmodon alstoni'],Metazoa,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Biota,Biota,Chordata,Rodentia,Rodentia
NC_034516.1,NC_034516.1,1980489.0,Sangassou orthohantavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Orthohantavirus,[337584],['Hylomyscus simus'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Hylomyscus,Biota,Biota,Chordata,Rodentia,Rodentia
NC_034518.1,NC_034518.1,1980475.0,Khabarovsk orthohantavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Orthohantavirus,[470139],['Microtus maximowiczii'],Metazoa,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Biota,Biota,Chordata,Rodentia,Rodentia
NC_034519.1,NC_034519.1,1980475.0,Khabarovsk orthohantavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Orthohantavirus,[470139],['Microtus maximowiczii'],Metazoa,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Biota,Biota,Chordata,Rodentia,Rodentia
NC_034521.1,NC_034521.1,1980520.0,Dera Ghazi Khan orthonairovirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Nairoviridae,Orthonairovirus,[34626],['Hyalomma dromedarii'],Metazoa,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,Biota,Biota,Invertebrate,,Invertebrate
NC_034522.1,NC_034522.1,1980527.0,Qalyub orthonairovirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Nairoviridae,Orthonairovirus,[265619],['Ornithodoros erraticus'],Metazoa,Arthropoda,Arachnida,Ixodida,Argasidae,Ornithodoros,Biota,Biota,Invertebrate,,Invertebrate
NC_034526.1,NC_034526.1,1980489.0,Sangassou orthohantavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Orthohantavirus,[337584],['Hylomyscus simus'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Hylomyscus,Biota,Biota,Chordata,Rodentia,Rodentia
NC_034554.1,NC_034554.1,1810952.0,Clo Mor virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Nairoviridae,Orthonairovirus,[59655],['Ixodes uriae'],Metazoa,Arthropoda,Arachnida,Ixodida,Ixodidae,Ixodes,Biota,Biota,Invertebrate,,Invertebrate
NC_034555.1,NC_034555.1,1424613.0,Anjozorobe virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Orthohantavirus,[107283],['Eliurus majori'],Metazoa,Chordata,Mammalia,Rodentia,Nesomyidae,Eliurus,Biota,Biota,Chordata,Rodentia,Rodentia
NC_034556.1,NC_034556.1,1424613.0,Anjozorobe virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Orthohantavirus,[107283],['Eliurus majori'],Metazoa,Chordata,Mammalia,Rodentia,Nesomyidae,Eliurus,Biota,Biota,Chordata,Rodentia,Rodentia
NC_034557.1,NC_034557.1,467989.0,Imjin virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Thottimvirus,[167043],['Crocidura lasiura'],Metazoa,Chordata,Mammalia,Eulipotyphla,Soricidae,Crocidura,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
NC_034559.1,NC_034559.1,765147.0,Kenkeme virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Orthohantavirus,[62288],['Sorex roboratus'],Metazoa,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
NC_034560.1,NC_034560.1,765147.0,Kenkeme virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Orthohantavirus,[62288],['Sorex roboratus'],Metazoa,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
NC_034561.1,NC_034561.1,1810952.0,Clo Mor virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Nairoviridae,Orthonairovirus,[59655],['Ixodes uriae'],Metazoa,Arthropoda,Arachnida,Ixodida,Ixodidae,Ixodes,Biota,Biota,Invertebrate,,Invertebrate
NC_034562.1,NC_034562.1,1810952.0,Clo Mor virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Nairoviridae,Orthonairovirus,[59655],['Ixodes uriae'],Metazoa,Arthropoda,Arachnida,Ixodida,Ixodidae,Ixodes,Biota,Biota,Invertebrate,,Invertebrate
NC_034563.1,NC_034563.1,1424613.0,Anjozorobe virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Orthohantavirus,[107283],['Eliurus majori'],Metazoa,Chordata,Mammalia,Rodentia,Nesomyidae,Eliurus,Biota,Biota,Chordata,Rodentia,Rodentia
NC_034564.1,NC_034564.1,467989.0,Imjin virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Thottimvirus,[167043],['Crocidura lasiura'],Metazoa,Chordata,Mammalia,Eulipotyphla,Soricidae,Crocidura,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
NC_034565.1,NC_034565.1,765147.0,Kenkeme virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Orthohantavirus,[62288],['Sorex roboratus'],Metazoa,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
NC_034979.1,NC_034979.1,1980433.0,Emaravirus rosae,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Fimoviridae,Emaravirus,"[36598, 74647]","['Rosa sp.', 'Rosa multiflora']",Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Biota,Biota,Viridiplantae,,Viridiplantae
NC_034980.1,NC_034980.1,1980433.0,Emaravirus rosae,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Fimoviridae,Emaravirus,"[36598, 74647]","['Rosa sp.', 'Rosa multiflora']",Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Biota,Biota,Viridiplantae,,Viridiplantae
NC_034981.1,NC_034981.1,1980433.0,Emaravirus rosae,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Fimoviridae,Emaravirus,"[36598, 74647]","['Rosa sp.', 'Rosa multiflora']",Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Biota,Biota,Viridiplantae,,Viridiplantae
NC_036598.1,NC_036598.1,12332.0,Rice hoja blanca tenuivirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Tenuivirus,[4530],['Oryza sativa'],Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Oryza,Biota,Biota,Viridiplantae,,Viridiplantae
NC_036599.1,NC_036599.1,12332.0,Rice hoja blanca tenuivirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Tenuivirus,[4530],['Oryza sativa'],Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Oryza,Biota,Biota,Viridiplantae,,Viridiplantae
NC_036602.1,NC_036602.1,12332.0,Rice hoja blanca tenuivirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Tenuivirus,[4530],['Oryza sativa'],Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Oryza,Biota,Biota,Viridiplantae,,Viridiplantae
NC_036607.1,NC_036607.1,309542.0,Calla lily chlorotic spot virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Tospoviridae,Orthotospovirus,"[1049370, 4236]","['Lactuca sativa var. angustana', 'Lactuca sativa']",Viridiplantae,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Lactuca,Biota,Biota,Viridiplantae,,Viridiplantae
NC_036608.1,NC_036608.1,309542.0,Calla lily chlorotic spot virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Tospoviridae,Orthotospovirus,"[1049370, 4236]","['Lactuca sativa var. angustana', 'Lactuca sativa']",Viridiplantae,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Lactuca,Biota,Biota,Viridiplantae,,Viridiplantae
NC_036609.1,NC_036609.1,309542.0,Calla lily chlorotic spot virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Tospoviridae,Orthotospovirus,"[1049370, 4236]","['Lactuca sativa var. angustana', 'Lactuca sativa']",Viridiplantae,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Lactuca,Biota,Biota,Viridiplantae,,Viridiplantae
NC_037614.1,NC_037614.1,1764085.0,Toros virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Phlebovirus,"[33402, 59275]","['Phlebotomus tobbi', 'Phlebotomus perfiliewi']",Metazoa,Arthropoda,Insecta,Diptera,Psychodidae,Phlebotomus,Biota,Biota,Invertebrate,,Invertebrate
NC_037615.1,NC_037615.1,1764085.0,Toros virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Phlebovirus,"[33402, 59275]","['Phlebotomus tobbi', 'Phlebotomus perfiliewi']",Metazoa,Arthropoda,Insecta,Diptera,Psychodidae,Phlebotomus,Biota,Biota,Invertebrate,,Invertebrate
NC_037616.1,NC_037616.1,1457322.0,Arrabida virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Phlebovirus,[9534],['Chlorocebus aethiops'],Metazoa,Chordata,Mammalia,Primates,Cercopithecidae,Chlorocebus,Biota,Biota,Chordata,Primates,Primates
NC_037617.1,NC_037617.1,1457322.0,Arrabida virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Phlebovirus,[9534],['Chlorocebus aethiops'],Metazoa,Chordata,Mammalia,Primates,Cercopithecidae,Chlorocebus,Biota,Biota,Chordata,Primates,Primates
NC_038257.1,NC_038257.1,1980609.0,Badu phasivirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Phasivirus,"[7177, 162998, 7176, 162997, 7160]","['Culex tarsalis', 'Culex sitiens', 'Culex quinquefasciatus', 'Culex annulirostris', 'Aedes albopictus']",Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Unclassified,Biota,Biota,Invertebrate,,Invertebrate
NC_038258.1,NC_038258.1,1980609.0,Badu phasivirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Phasivirus,"[7177, 162998, 7176, 162997, 7160]","['Culex tarsalis', 'Culex sitiens', 'Culex quinquefasciatus', 'Culex annulirostris', 'Aedes albopictus']",Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Unclassified,Biota,Biota,Invertebrate,,Invertebrate
NC_038259.1,NC_038259.1,1980609.0,Badu phasivirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Phasivirus,"[7177, 162998, 7176, 162997, 7160]","['Culex tarsalis', 'Culex sitiens', 'Culex quinquefasciatus', 'Culex annulirostris', 'Aedes albopictus']",Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Unclassified,Biota,Biota,Invertebrate,,Invertebrate
NC_038261.1,NC_038261.1,1980610.0,Phasi Charoen-like phasivirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Phasivirus,[7159],['Aedes aegypti'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Biota,Biota,Invertebrate,,Invertebrate
NC_038262.1,NC_038262.1,1980610.0,Phasi Charoen-like phasivirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Phasivirus,[7159],['Aedes aegypti'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Biota,Biota,Invertebrate,,Invertebrate
NC_038263.1,NC_038263.1,1980610.0,Phasi Charoen-like phasivirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Phasivirus,[7159],['Aedes aegypti'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Biota,Biota,Invertebrate,,Invertebrate
NC_038290.1,NC_038290.1,76052.0,Watermelon bud necrosis virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Tospoviridae,Orthotospovirus,"[260674, 3654]","['Citrullus lanatus subsp. vulgaris', 'Citrullus lanatus']",Viridiplantae,Streptophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Citrullus,Biota,Biota,Viridiplantae,,Viridiplantae
NC_038364.1,NC_038364.1,1437126.0,Loei River mammarenavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Arenaviridae,Mammarenavirus,[1542950],['Bandicota sp.'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Bandicota,Biota,Biota,Chordata,Rodentia,Rodentia
NC_038367.1,NC_038367.1,1518603.0,Arenaviridae sp. 13ZR68,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Arenaviridae,Mammarenavirus,[121589],['Grammomys sp.'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Grammomys,Biota,Biota,Chordata,Rodentia,Rodentia
NC_038528.1,NC_038528.1,943342.0,Eothenomys miletus hantavirus LX309,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Orthohantavirus,[259054],['Eothenomys miletus'],Metazoa,Chordata,Mammalia,Rodentia,Cricetidae,Eothenomys,Biota,Biota,Chordata,Rodentia,Rodentia
NC_038529.1,NC_038529.1,943342.0,Eothenomys miletus hantavirus LX309,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Orthohantavirus,[259054],['Eothenomys miletus'],Metazoa,Chordata,Mammalia,Rodentia,Cricetidae,Eothenomys,Biota,Biota,Chordata,Rodentia,Rodentia
NC_038694.1,NC_038694.1,1001080.0,Rockport virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Orthohantavirus,[71119],['Scalopus aquaticus'],Metazoa,Chordata,Mammalia,Eulipotyphla,Talpidae,Scalopus,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
NC_038695.1,NC_038695.1,1001080.0,Rockport virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Orthohantavirus,[71119],['Scalopus aquaticus'],Metazoa,Chordata,Mammalia,Eulipotyphla,Talpidae,Scalopus,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
NC_038696.1,NC_038696.1,1001080.0,Rockport virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Orthohantavirus,[71119],['Scalopus aquaticus'],Metazoa,Chordata,Mammalia,Eulipotyphla,Talpidae,Scalopus,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
NC_038706.1,NC_038706.1,1664809.0,Jonchet virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phasmaviridae,Jonvirus,[53527],['Culex'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Culex,Biota,Biota,Invertebrate,,Invertebrate
NC_038707.1,NC_038707.1,1664809.0,Jonchet virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phasmaviridae,Jonvirus,[53527],['Culex'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Culex,Biota,Biota,Invertebrate,,Invertebrate
NC_038708.1,NC_038708.1,1664809.0,Jonchet virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phasmaviridae,Jonvirus,[53527],['Culex'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Culex,Biota,Biota,Invertebrate,,Invertebrate
NC_038712.1,NC_038712.1,1230253.0,Herbert virus strain F23/CI/2004,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Herbevirus,[562834],['Culex nebulosus'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Culex,Biota,Biota,Invertebrate,,Invertebrate
NC_038714.1,NC_038714.1,1230253.0,Herbert virus strain F23/CI/2004,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Herbevirus,[562834],['Culex nebulosus'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Culex,Biota,Biota,Invertebrate,,Invertebrate
NC_038715.1,NC_038715.1,1552846.0,Alajuela virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[139058],['Aedeomyia squamipennis'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Aedeomyia,Biota,Biota,Invertebrate,,Invertebrate
NC_038716.1,NC_038716.1,1552846.0,Alajuela virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[139058],['Aedeomyia squamipennis'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Aedeomyia,Biota,Biota,Invertebrate,,Invertebrate
NC_038718.1,NC_038718.1,1678227.0,Lukuni virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[571210],['Ochlerotatus scapularis'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Ochlerotatus,Biota,Biota,Invertebrate,,Invertebrate
NC_038719.1,NC_038719.1,1678227.0,Lukuni virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[571210],['Ochlerotatus scapularis'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Ochlerotatus,Biota,Biota,Invertebrate,,Invertebrate
NC_038720.1,NC_038720.1,1678227.0,Lukuni virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[571210],['Ochlerotatus scapularis'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Ochlerotatus,Biota,Biota,Invertebrate,,Invertebrate
