,y|acc,y|virus taxid,y|virus name,y|virus kingdom,y|virus phylum,y|virus class,y|virus order,y|virus family,y|virus genus,y|host taxid,y|host name,y|host kingdom,y|host phylum,y|host class,y|host order,y|host family,y|host genus,y|host superkingdom,y|L0,y|L1,y|L2,y|host leaves
MG599909.1,MG599909.1,2116328.0,Hainan marbled pigmy frog astrovirus 2,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[143527],['Microhyla pulchra'],Metazoa,Chordata,Amphibia,Anura,Microhylidae,Microhyla,Biota,Biota,Chordata,Amphibia,Amphibia
MG599900.1,MG599900.1,2116334.0,Wenling japanese thread-sail fish astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[136300],['Hime japonica'],Metazoa,Chordata,Actinopteri,Aulopiformes,Aulopidae,Hime,Biota,Biota,Chordata,Fish,Fish
MG599896.1,MG599896.1,2116137.0,Wenling rattails astrovirus 3,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[390691],['Coelorinchus multispinulosus'],Metazoa,Chordata,Actinopteri,Gadiformes,Macrouridae,Coelorinchus,Biota,Biota,Chordata,Fish,Fish
MG599891.1,MG599891.1,2116123.0,Dongbei arctic lamprey astrovirus 1,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[980415],['Lethenteron camtschaticum'],Metazoa,Chordata,Hyperoartia,Petromyzontiformes,Petromyzontidae,Lethenteron,Biota,Biota,Chordata,Fish,Fish
MG599889.1,MG599889.1,2116146.0,Wenzhou pacific spadenose shark astrovirus 2,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[1053780],['Scoliodon macrorhynchos'],Metazoa,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Scoliodon,Biota,Biota,Chordata,Fish,Fish
MG599880.1,MG599880.1,2116424.0,Wuhan japanese halfbeak astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[293917],['Hyporhamphus sajori'],Metazoa,Chordata,Actinopteri,Beloniformes,Hemiramphidae,Hyporhamphus,Biota,Biota,Chordata,Fish,Fish
MG599936.1,MG599936.1,2116151.0,Wenling japanese topeshark astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[376633],['Hemitriakis japanica'],Metazoa,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Hemitriakis,Biota,Biota,Chordata,Fish,Fish
MG599932.1,MG599932.1,2116129.0,Beihai tree frog astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[68449],['Polypedates megacephalus'],Metazoa,Chordata,Amphibia,Anura,Rhacophoridae,Polypedates,Biota,Biota,Chordata,Amphibia,Amphibia
MG599930.1,MG599930.1,2116114.0,Yancheng grey stingfish astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[626227],['Minous monodactylus'],Metazoa,Chordata,Actinopteri,Perciformes,Synanceiidae,Minous,Biota,Biota,Chordata,Fish,Fish
MG599928.1,MG599928.1,2116145.0,Wenling yellow-striped sandperch astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[744268],['Parapercis lutevittata'],Metazoa,Chordata,Actinopteri,Uranoscopiformes,Pinguipedidae,Parapercis,Biota,Biota,Chordata,Fish,Fish
MG599926.1,MG599926.1,2116127.0,Beihai fish astrovirus 1,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[157240],['Arnoglossus'],Metazoa,Chordata,Actinopteri,Pleuronectiformes,Bothidae,Arnoglossus,Biota,Biota,Chordata,Fish,Fish
MG599925.1,MG599925.1,2116118.0,Wenling crossorhombus astrovirus 2,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[195603],['Crossorhombus'],Metazoa,Chordata,Actinopteri,Pleuronectiformes,Bothidae,Crossorhombus,Biota,Biota,Chordata,Fish,Fish
MG599924.1,MG599924.1,2116117.0,Wenling crossorhombus astrovirus 1,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[195603],['Crossorhombus'],Metazoa,Chordata,Actinopteri,Pleuronectiformes,Bothidae,Crossorhombus,Biota,Biota,Chordata,Fish,Fish
MG599921.1,MG599921.1,2116418.0,Wenling longspine snipefish astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[206124],['Macroramphosus scolopax'],Metazoa,Chordata,Actinopteri,Syngnathiformes,Centriscidae,Macroramphosus,Biota,Biota,Chordata,Fish,Fish
MG599915.1,MG599915.1,2116143.0,Zhejiang chinese fire belly newt astrovirus 3,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[137245],['Cynops orientalis'],Metazoa,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Biota,Biota,Chordata,Amphibia,Amphibia
MG599914.1,MG599914.1,2116141.0,Zhejiang chinese fire belly newt astrovirus 1,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[137245],['Cynops orientalis'],Metazoa,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Biota,Biota,Chordata,Amphibia,Amphibia
MG599913.1,MG599913.1,2116131.0,Fujian spotted paddle-tail newt astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[377299],['Pachytriton brevipes'],Metazoa,Chordata,Amphibia,Caudata,Salamandridae,Pachytriton,Biota,Biota,Chordata,Amphibia,Amphibia
MG599911.1,MG599911.1,2116330.0,Huanan hylidae astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[334658],['Hyla simplex'],Metazoa,Chordata,Amphibia,Anura,Hylidae,Hyla,Biota,Biota,Chordata,Amphibia,Amphibia
MG599910.1,MG599910.1,2116132.0,Hainan black-spectacled toad astrovirus 2,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[30335],['Duttaphrynus melanostictus'],Metazoa,Chordata,Amphibia,Anura,Bufonidae,Duttaphrynus,Biota,Biota,Chordata,Amphibia,Amphibia
MG599908.1,MG599908.1,2116327.0,Hainan marbled pigmy frog astrovirus 1,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[143527],['Microhyla pulchra'],Metazoa,Chordata,Amphibia,Anura,Microhylidae,Microhyla,Biota,Biota,Chordata,Amphibia,Amphibia
MG599902.1,MG599902.1,2116419.0,Wenling pterygotrigla hemisticta astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[1367116],['Pterygotrigla hemisticta'],Metazoa,Chordata,Actinopteri,Perciformes,Triglidae,Pterygotrigla,Biota,Biota,Chordata,Fish,Fish
MG599901.1,MG599901.1,2116417.0,Wenling lepidotrigla astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[255556],['Lepidotrigla'],Metazoa,Chordata,Actinopteri,Perciformes,Triglidae,Lepidotrigla,Biota,Biota,Chordata,Fish,Fish
MG599898.1,MG599898.1,2116139.0,Wenling rattails astrovirus 5,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[106173],['Cynoglossus'],Metazoa,Chordata,Actinopteri,Pleuronectiformes,Cynoglossidae,Cynoglossus,Biota,Biota,Chordata,Fish,Fish
MG599892.1,MG599892.1,2116126.0,Dongbei arctic lamprey astrovirus 4,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[980415],['Lethenteron camtschaticum'],Metazoa,Chordata,Hyperoartia,Petromyzontiformes,Petromyzontidae,Lethenteron,Biota,Biota,Chordata,Fish,Fish
MG599890.1,MG599890.1,2116124.0,Dongbei arctic lamprey astrovirus 2,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[980415],['Lethenteron camtschaticum'],Metazoa,Chordata,Hyperoartia,Petromyzontiformes,Petromyzontidae,Lethenteron,Biota,Biota,Chordata,Fish,Fish
MG599887.1,MG599887.1,2116414.0,Dongtou red stingray astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[2704970],['Dasyatis akajei'],Metazoa,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Hemitrygon,Biota,Biota,Chordata,Fish,Fish
MG599882.1,MG599882.1,2116415.0,Wenling banjofish astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[490309],['Banjos banjos'],Metazoa,Chordata,Actinopteri,Pempheriformes,Banjosidae,Banjos,Biota,Biota,Chordata,Fish,Fish
MG846415.1,MG846415.1,1354735.0,Avian nephritis virus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Avastrovirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
MG846421.1,MG846421.1,336959.0,Chicken astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Avastrovirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
MF768270.1,MF768270.1,1914440.0,Avian astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Avastrovirus,[8932],['Columba livia'],Metazoa,Chordata,Aves,Columbiformes,Columbidae,Columba,Biota,Biota,Chordata,Aves,Aves
EU847145.2,EU847145.2,1239580.0,Mamastrovirus 16,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[105295],['Pipistrellus abramus'],Metazoa,Chordata,Mammalia,Chiroptera,Vespertilionidae,Pipistrellus,Biota,Biota,Chordata,Chiroptera,Chiroptera
EU847144.2,EU847144.2,1239578.0,Mamastrovirus 14,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[438766],['Miniopterus magnater'],Metazoa,Chordata,Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Biota,Biota,Chordata,Chiroptera,Chiroptera
FJ890355.1,FJ890355.1,645425.0,Bottlenose dolphin astrovirus 1,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9739],['Tursiops truncatus'],Metazoa,Chordata,Mammalia,Artiodactyla,Delphinidae,Tursiops,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
EU847155.1,EU847155.1,1239582.0,Mamastrovirus 18,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[258934],['Miniopterus pusillus'],Metazoa,Chordata,Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Biota,Biota,Chordata,Chiroptera,Chiroptera
MF033386.1,MF033386.1,2093376.0,Rat astrovirus Rt/X104/Xiamen,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[69075],['Rattus losea'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Rattus,Biota,Biota,Chordata,Rodentia,Rodentia
MF033385.1,MF033385.1,2093375.0,Rat astrovirus Rn/S510/Guangzhou,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[10116],['Rattus norvegicus'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Rattus,Biota,Biota,Chordata,Rodentia,Rodentia
KY214438.1,KY214438.1,2017723.0,Porcine astrovirus 2/BEL/15V010,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
KY214437.1,KY214437.1,2017722.0,Porcine astrovirus 4/BEL/15V010,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
KX907130.1,KX907130.1,1906176.0,Bastrovirus/VietNam/Rat/16715_26,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[10114],['Rattus'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Rattus,Biota,Biota,Chordata,Rodentia,Rodentia
KX907128.1,KX907128.1,1906177.0,Bastrovirus/VietNam/Rat/16715_4,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[10114],['Rattus'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Rattus,Biota,Biota,Chordata,Rodentia,Rodentia
KX907127.1,KX907127.1,1906174.0,Bastrovirus/VietNam/Rat/14294_55,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[10114],['Rattus'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Rattus,Biota,Biota,Chordata,Rodentia,Rodentia
JF491430.1,JF491430.1,35740.0,Human astrovirus 3,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
KX645667.1,KX645667.1,1912147.0,Mamastrovirus sp.,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9406],['Rousettus'],Metazoa,Chordata,Mammalia,Chiroptera,Pteropodidae,Rousettus,Biota,Biota,Chordata,Chiroptera,Chiroptera
KT963071.1,KT963071.1,1435485.0,Bovine astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9913],['Bos taurus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
KT963070.1,KT963070.1,1495051.0,Water buffalo astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[9918],['Bubalus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
KT963069.1,KT963069.1,1495051.0,Water buffalo astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[9918],['Bubalus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
JN420359.1,JN420359.1,1073952.0,California sea lion astrovirus 11,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[9704],['Zalophus californianus'],Metazoa,Chordata,Mammalia,Carnivora,Otariidae,Zalophus,Biota,Biota,Chordata,Carnivora,Carnivora
JN420357.1,JN420357.1,1073951.0,California sea lion astrovirus 10,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[9704],['Zalophus californianus'],Metazoa,Chordata,Mammalia,Carnivora,Otariidae,Zalophus,Biota,Biota,Chordata,Carnivora,Carnivora
JN420356.1,JN420356.1,1073958.0,California sea lion astrovirus 9,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[9704],['Zalophus californianus'],Metazoa,Chordata,Mammalia,Carnivora,Otariidae,Zalophus,Biota,Biota,Chordata,Carnivora,Carnivora
JN420354.1,JN420354.1,1073956.0,California sea lion astrovirus 7,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[9704],['Zalophus californianus'],Metazoa,Chordata,Mammalia,Carnivora,Otariidae,Zalophus,Biota,Biota,Chordata,Carnivora,Carnivora
JN420353.1,JN420353.1,1073955.0,California sea lion astrovirus 6,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[9704],['Zalophus californianus'],Metazoa,Chordata,Mammalia,Carnivora,Otariidae,Zalophus,Biota,Biota,Chordata,Carnivora,Carnivora
JN420351.1,JN420351.1,1073953.0,California sea lion astrovirus 4,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[9704],['Zalophus californianus'],Metazoa,Chordata,Mammalia,Carnivora,Otariidae,Zalophus,Biota,Biota,Chordata,Carnivora,Carnivora
HQ916315.1,HQ916315.1,1027246.0,Bovine astrovirus B34/HK,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9913],['Bos taurus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
HM447045.1,HM447045.1,909307.0,Astrovirus deer/CcAstV-1/DNK/2010,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[9858],['Capreolus capreolus'],Metazoa,Chordata,Mammalia,Artiodactyla,Cervidae,Capreolus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
FJ571068.1,FJ571068.1,627525.0,Bat astrovirus Ha/Guangxi/LS11/2007,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[186990],['Hipposideros armiger'],Metazoa,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Biota,Biota,Chordata,Chiroptera,Chiroptera
FJ571067.1,FJ571067.1,627584.0,Bat astrovirus Tm/Guangxi/LD71/2007,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[187003],['Taphozous melanopogon'],Metazoa,Chordata,Mammalia,Chiroptera,Emballonuridae,Taphozous,Biota,Biota,Chordata,Chiroptera,Chiroptera
FJ571066.1,FJ571066.1,627585.0,Bat astrovirus Tm/Guangxi/LD77/2007,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[187003],['Taphozous melanopogon'],Metazoa,Chordata,Mammalia,Chiroptera,Emballonuridae,Taphozous,Biota,Biota,Chordata,Chiroptera,Chiroptera
FJ571065.1,FJ571065.1,627576.0,Bat astrovirus Tm/Guangxi/LD38/2007,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[187003],['Taphozous melanopogon'],Metazoa,Chordata,Mammalia,Chiroptera,Emballonuridae,Taphozous,Biota,Biota,Chordata,Chiroptera,Chiroptera
KJ496001.1,KJ496001.1,1105378.0,Porcine astrovirus 2,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
KJ495996.1,KJ495996.1,1093928.0,Porcine astrovirus 5,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
KJ495993.1,KJ495993.1,1105379.0,Porcine astrovirus 4,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
KJ495987.1,KJ495987.1,1105378.0,Porcine astrovirus 2,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
KJ476838.1,KJ476838.1,1495051.0,Water buffalo astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[9918],['Bubalus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
KP264970.1,KP264970.1,1435485.0,Bovine astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9913],['Bos taurus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
KM985703.1,KM985703.1,1354735.0,Avian nephritis virus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Avastrovirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
KM985702.1,KM985702.1,1354735.0,Avian nephritis virus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Avastrovirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
KM985701.1,KM985701.1,1354735.0,Avian nephritis virus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Avastrovirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
KM985694.1,KM985694.1,1354735.0,Avian nephritis virus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Avastrovirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
KM985691.1,KM985691.1,1354735.0,Avian nephritis virus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Avastrovirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
KM985690.1,KM985690.1,1354735.0,Avian nephritis virus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Avastrovirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
KC692365.1,KC692365.1,1328104.0,Fox astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[9627],['Vulpes vulpes'],Metazoa,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Biota,Biota,Chordata,Carnivora,Carnivora
JN582327.1,JN582327.1,336959.0,Chicken astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Avastrovirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
GU562296.1,GU562296.1,909668.0,Porcine astrovirus PAstV-2/2007/HUN,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
HQ889774.1,HQ889774.1,1085534.0,Pigeon avian nephritis virus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Avastrovirus,[8932],['Columba livia'],Metazoa,Chordata,Aves,Columbiformes,Columbidae,Columba,Biota,Biota,Chordata,Aves,Aves
MN732559.1,MN732559.1,1354735.0,Avian nephritis virus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Avastrovirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
MN732558.1,MN732558.1,1354735.0,Avian nephritis virus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Avastrovirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
MF684776.1,MF684776.1,35741.0,Human astrovirus 5,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
KY038163.1,KY038163.1,336959.0,Chicken astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Avastrovirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
KX033447.1,KX033447.1,1239567.0,Mamastrovirus 3,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
ON792968.1,ON792968.1,1105379.0,Porcine astrovirus 4,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
ON715001.1,ON715001.1,1254425.0,Porcine astrovirus 3,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
ON714999.1,ON714999.1,1105378.0,Porcine astrovirus 2,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
OL345583.1,OL345583.1,2942126.0,Gerbil astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[10047],['Meriones unguiculatus'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Meriones,Biota,Biota,Chordata,Rodentia,Rodentia
MK395166.1,MK395166.1,1141625.0,Murine astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[10090],['Mus musculus'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Mus,Biota,Biota,Chordata,Rodentia,Rodentia
MZ707081.1,MZ707081.1,568715.0,Astrovirus MLB1,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MZ546174.1,MZ546174.1,1868658.0,Human astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Unclassified,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
OM095382.1,OM095382.1,1239441.0,Duck astrovirus,Orthornavirae,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Avastrovirus,[8839],['Anas platyrhynchos'],Metazoa,Chordata,Aves,Anseriformes,Anatidae,Anas,Biota,Biota,Chordata,Aves,Aves
