,y|acc,y|virus taxid,y|virus name,y|virus kingdom,y|virus phylum,y|virus class,y|virus order,y|virus family,y|virus genus,y|host taxid,y|host name,y|host kingdom,y|host phylum,y|host class,y|host order,y|host family,y|host genus,y|host superkingdom,y|L0,y|L1,y|L2,y|host leaves
NC_012538.1,NC_012538.1,411854.0,Homalodisca vitripennis reovirus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Phytoreovirus,[197043],['Homalodisca vitripennis'],Metazoa,Arthropoda,Insecta,Hemiptera,Cicadellidae,Homalodisca,Biota,Biota,Invertebrate,,Invertebrate
NC_012540.1,NC_012540.1,411854.0,Homalodisca vitripennis reovirus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Phytoreovirus,[197043],['Homalodisca vitripennis'],Metazoa,Arthropoda,Insecta,Hemiptera,Cicadellidae,Homalodisca,Biota,Biota,Invertebrate,,Invertebrate
NC_012541.1,NC_012541.1,411854.0,Homalodisca vitripennis reovirus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Phytoreovirus,[197043],['Homalodisca vitripennis'],Metazoa,Arthropoda,Insecta,Hemiptera,Cicadellidae,Homalodisca,Biota,Biota,Invertebrate,,Invertebrate
NC_012543.1,NC_012543.1,411854.0,Homalodisca vitripennis reovirus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Phytoreovirus,[197043],['Homalodisca vitripennis'],Metazoa,Arthropoda,Insecta,Hemiptera,Cicadellidae,Homalodisca,Biota,Biota,Invertebrate,,Invertebrate
NC_012544.1,NC_012544.1,411854.0,Homalodisca vitripennis reovirus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Phytoreovirus,[197043],['Homalodisca vitripennis'],Metazoa,Arthropoda,Insecta,Hemiptera,Cicadellidae,Homalodisca,Biota,Biota,Invertebrate,,Invertebrate
NC_012545.1,NC_012545.1,411854.0,Homalodisca vitripennis reovirus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Phytoreovirus,[197043],['Homalodisca vitripennis'],Metazoa,Arthropoda,Insecta,Hemiptera,Cicadellidae,Homalodisca,Biota,Biota,Invertebrate,,Invertebrate
NC_012546.1,NC_012546.1,411854.0,Homalodisca vitripennis reovirus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Phytoreovirus,[197043],['Homalodisca vitripennis'],Metazoa,Arthropoda,Insecta,Hemiptera,Cicadellidae,Homalodisca,Biota,Biota,Invertebrate,,Invertebrate
NC_013226.1,NC_013226.1,538123.0,Mammalian orthoreovirus 3,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,[9675],['Paguma larvata'],Metazoa,Chordata,Mammalia,Carnivora,Viverridae,Paguma,Biota,Biota,Chordata,Carnivora,Carnivora
NC_013227.1,NC_013227.1,538123.0,Mammalian orthoreovirus 3,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,[9675],['Paguma larvata'],Metazoa,Chordata,Mammalia,Carnivora,Viverridae,Paguma,Biota,Biota,Chordata,Carnivora,Carnivora
NC_013228.1,NC_013228.1,538123.0,Mammalian orthoreovirus 3,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,[9675],['Paguma larvata'],Metazoa,Chordata,Mammalia,Carnivora,Viverridae,Paguma,Biota,Biota,Chordata,Carnivora,Carnivora
NC_013229.1,NC_013229.1,538123.0,Mammalian orthoreovirus 3,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,[9675],['Paguma larvata'],Metazoa,Chordata,Mammalia,Carnivora,Viverridae,Paguma,Biota,Biota,Chordata,Carnivora,Carnivora
NC_013230.1,NC_013230.1,538123.0,Mammalian orthoreovirus 3,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,[9675],['Paguma larvata'],Metazoa,Chordata,Mammalia,Carnivora,Viverridae,Paguma,Biota,Biota,Chordata,Carnivora,Carnivora
NC_013232.1,NC_013232.1,538123.0,Mammalian orthoreovirus 3,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,[9675],['Paguma larvata'],Metazoa,Chordata,Mammalia,Carnivora,Viverridae,Paguma,Biota,Biota,Chordata,Carnivora,Carnivora
NC_013234.1,NC_013234.1,538123.0,Mammalian orthoreovirus 3,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,[9675],['Paguma larvata'],Metazoa,Chordata,Mammalia,Carnivora,Viverridae,Paguma,Biota,Biota,Chordata,Carnivora,Carnivora
NC_013397.1,NC_013397.1,449133.0,Epizootic hemorrhagic disease virus (serotype 1 / strain New Jersey),Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Orbivirus,"[9874, 9913]","['Odocoileus virginianus', 'Bos taurus']",Metazoa,Chordata,Mammalia,Artiodactyla,Unclassified,Unclassified,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
NC_014236.1,NC_014236.1,667093.0,Broome virus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,[94117],['Pteropus scapulatus'],Metazoa,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,Biota,Biota,Chordata,Chiroptera,Chiroptera
NC_014237.1,NC_014237.1,667093.0,Broome virus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,[94117],['Pteropus scapulatus'],Metazoa,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,Biota,Biota,Chordata,Chiroptera,Chiroptera
NC_014238.1,NC_014238.1,667093.0,Broome virus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,[94117],['Pteropus scapulatus'],Metazoa,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,Biota,Biota,Chordata,Chiroptera,Chiroptera
NC_014239.1,NC_014239.1,667093.0,Broome virus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,[94117],['Pteropus scapulatus'],Metazoa,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,Biota,Biota,Chordata,Chiroptera,Chiroptera
NC_014240.1,NC_014240.1,667093.0,Broome virus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,[94117],['Pteropus scapulatus'],Metazoa,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,Biota,Biota,Chordata,Chiroptera,Chiroptera
NC_014241.1,NC_014241.1,667093.0,Broome virus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,[94117],['Pteropus scapulatus'],Metazoa,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,Biota,Biota,Chordata,Chiroptera,Chiroptera
NC_014242.1,NC_014242.1,667093.0,Broome virus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,[94117],['Pteropus scapulatus'],Metazoa,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,Biota,Biota,Chordata,Chiroptera,Chiroptera
NC_014243.1,NC_014243.1,667093.0,Broome virus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,[94117],['Pteropus scapulatus'],Metazoa,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,Biota,Biota,Chordata,Chiroptera,Chiroptera
NC_014244.1,NC_014244.1,667093.0,Broome virus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,[94117],['Pteropus scapulatus'],Metazoa,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,Biota,Biota,Chordata,Chiroptera,Chiroptera
NC_014245.1,NC_014245.1,667093.0,Broome virus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,[94117],['Pteropus scapulatus'],Metazoa,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,Biota,Biota,Chordata,Chiroptera,Chiroptera
NC_014511.1,NC_014511.1,884200.0,Rotavirus D chicken/05V0049/DEU/2005,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Rotavirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
NC_014512.1,NC_014512.1,884200.0,Rotavirus D chicken/05V0049/DEU/2005,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Rotavirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
NC_014513.1,NC_014513.1,884200.0,Rotavirus D chicken/05V0049/DEU/2005,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Rotavirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
NC_014515.1,NC_014515.1,884200.0,Rotavirus D chicken/05V0049/DEU/2005,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Rotavirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
NC_014518.1,NC_014518.1,884200.0,Rotavirus D chicken/05V0049/DEU/2005,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Rotavirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
NC_014519.1,NC_014519.1,884200.0,Rotavirus D chicken/05V0049/DEU/2005,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Rotavirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
NC_014520.1,NC_014520.1,884200.0,Rotavirus D chicken/05V0049/DEU/2005,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Rotavirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
NC_014521.1,NC_014521.1,884200.0,Rotavirus D chicken/05V0049/DEU/2005,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Rotavirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
NC_014598.1,NC_014598.1,907191.0,Raspberry latent virus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Unclassified,Unclassified,"[32247, 23216]","['Rubus idaeus', 'Rubus']",Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Biota,Biota,Viridiplantae,,Viridiplantae
NC_014599.1,NC_014599.1,907191.0,Raspberry latent virus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Unclassified,Unclassified,"[32247, 23216]","['Rubus idaeus', 'Rubus']",Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Biota,Biota,Viridiplantae,,Viridiplantae
NC_014600.1,NC_014600.1,907191.0,Raspberry latent virus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Unclassified,Unclassified,"[32247, 23216]","['Rubus idaeus', 'Rubus']",Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Biota,Biota,Viridiplantae,,Viridiplantae
NC_014602.1,NC_014602.1,907191.0,Raspberry latent virus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Unclassified,Unclassified,"[32247, 23216]","['Rubus idaeus', 'Rubus']",Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Biota,Biota,Viridiplantae,,Viridiplantae
NC_014603.1,NC_014603.1,907191.0,Raspberry latent virus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Unclassified,Unclassified,"[32247, 23216]","['Rubus idaeus', 'Rubus']",Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Biota,Biota,Viridiplantae,,Viridiplantae
NC_014604.1,NC_014604.1,907191.0,Raspberry latent virus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Unclassified,Unclassified,"[32247, 23216]","['Rubus idaeus', 'Rubus']",Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Biota,Biota,Viridiplantae,,Viridiplantae
NC_014605.1,NC_014605.1,907191.0,Raspberry latent virus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Unclassified,Unclassified,"[32247, 23216]","['Rubus idaeus', 'Rubus']",Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Biota,Biota,Viridiplantae,,Viridiplantae
NC_014606.1,NC_014606.1,907191.0,Raspberry latent virus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Unclassified,Unclassified,"[32247, 23216]","['Rubus idaeus', 'Rubus']",Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Biota,Biota,Viridiplantae,,Viridiplantae
NC_014607.1,NC_014607.1,907191.0,Raspberry latent virus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Unclassified,Unclassified,"[32247, 23216]","['Rubus idaeus', 'Rubus']",Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Biota,Biota,Viridiplantae,,Viridiplantae
NC_014710.1,NC_014710.1,519497.0,Southern rice black-streaked dwarf virus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Fijivirus,"[192627, 90397, 4577, 4530, 1249733]","['Cenchrus flaccidus', 'Echinochloa crus-galli', 'Zea mays', 'Oryza sativa', 'Cyperus serotinus']",Viridiplantae,Streptophyta,Magnoliopsida,Poales,Unclassified,Unclassified,Biota,Biota,Viridiplantae,,Viridiplantae
NC_014711.1,NC_014711.1,519497.0,Southern rice black-streaked dwarf virus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Fijivirus,"[192627, 90397, 4577, 4530, 1249733]","['Cenchrus flaccidus', 'Echinochloa crus-galli', 'Zea mays', 'Oryza sativa', 'Cyperus serotinus']",Viridiplantae,Streptophyta,Magnoliopsida,Poales,Unclassified,Unclassified,Biota,Biota,Viridiplantae,,Viridiplantae
NC_014713.1,NC_014713.1,519497.0,Southern rice black-streaked dwarf virus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Fijivirus,[4530],['Oryza sativa'],Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Oryza,Biota,Biota,Viridiplantae,,Viridiplantae
NC_014714.1,NC_014714.1,519497.0,Southern rice black-streaked dwarf virus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Fijivirus,"[192627, 90397, 4577, 4530, 1249733]","['Cenchrus flaccidus', 'Echinochloa crus-galli', 'Zea mays', 'Oryza sativa', 'Cyperus serotinus']",Viridiplantae,Streptophyta,Magnoliopsida,Poales,Unclassified,Unclassified,Biota,Biota,Viridiplantae,,Viridiplantae
NC_014716.1,NC_014716.1,519497.0,Southern rice black-streaked dwarf virus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Fijivirus,"[192627, 90397, 4577, 4530, 1249733]","['Cenchrus flaccidus', 'Echinochloa crus-galli', 'Zea mays', 'Oryza sativa', 'Cyperus serotinus']",Viridiplantae,Streptophyta,Magnoliopsida,Poales,Unclassified,Unclassified,Biota,Biota,Viridiplantae,,Viridiplantae
NC_014717.1,NC_014717.1,519497.0,Southern rice black-streaked dwarf virus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Fijivirus,"[192627, 90397, 4577, 4530, 1249733]","['Cenchrus flaccidus', 'Echinochloa crus-galli', 'Zea mays', 'Oryza sativa', 'Cyperus serotinus']",Viridiplantae,Streptophyta,Magnoliopsida,Poales,Unclassified,Unclassified,Biota,Biota,Viridiplantae,,Viridiplantae
NC_015127.1,NC_015127.1,38170.0,Avian orthoreovirus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
NC_015128.1,NC_015128.1,38170.0,Avian orthoreovirus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
NC_015129.1,NC_015129.1,38170.0,Avian orthoreovirus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
NC_015130.1,NC_015130.1,38170.0,Avian orthoreovirus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
NC_015131.1,NC_015131.1,38170.0,Avian orthoreovirus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
NC_015133.1,NC_015133.1,38170.0,Avian orthoreovirus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
NC_015134.1,NC_015134.1,38170.0,Avian orthoreovirus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
NC_015135.1,NC_015135.1,38170.0,Avian orthoreovirus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
NC_015878.1,NC_015878.1,75888.0,Baboon orthoreovirus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,"[9556, 9534]","['Papio cynocephalus', 'Chlorocebus aethiops']",Metazoa,Chordata,Mammalia,Primates,Cercopithecidae,Unclassified,Biota,Biota,Chordata,Primates,Primates
NC_015879.1,NC_015879.1,75888.0,Baboon orthoreovirus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,"[9556, 9534]","['Papio cynocephalus', 'Chlorocebus aethiops']",Metazoa,Chordata,Mammalia,Primates,Cercopithecidae,Unclassified,Biota,Biota,Chordata,Primates,Primates
NC_015880.1,NC_015880.1,75888.0,Baboon orthoreovirus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,"[9556, 9534]","['Papio cynocephalus', 'Chlorocebus aethiops']",Metazoa,Chordata,Mammalia,Primates,Cercopithecidae,Unclassified,Biota,Biota,Chordata,Primates,Primates
NC_015881.1,NC_015881.1,75888.0,Baboon orthoreovirus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,"[9556, 9534]","['Papio cynocephalus', 'Chlorocebus aethiops']",Metazoa,Chordata,Mammalia,Primates,Cercopithecidae,Unclassified,Biota,Biota,Chordata,Primates,Primates
NC_015883.1,NC_015883.1,75888.0,Baboon orthoreovirus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,"[9556, 9534]","['Papio cynocephalus', 'Chlorocebus aethiops']",Metazoa,Chordata,Mammalia,Primates,Cercopithecidae,Unclassified,Biota,Biota,Chordata,Primates,Primates
NC_015885.1,NC_015885.1,75888.0,Baboon orthoreovirus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,"[9556, 9534]","['Papio cynocephalus', 'Chlorocebus aethiops']",Metazoa,Chordata,Mammalia,Primates,Cercopithecidae,Unclassified,Biota,Biota,Chordata,Primates,Primates
NC_015886.1,NC_015886.1,75888.0,Baboon orthoreovirus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,"[9556, 9534]","['Papio cynocephalus', 'Chlorocebus aethiops']",Metazoa,Chordata,Mammalia,Primates,Cercopithecidae,Unclassified,Biota,Biota,Chordata,Primates,Primates
NC_016874.1,NC_016874.1,1004049.0,Spissistilus festinus reovirus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Unclassified,Unclassified,[30097],['Spissistilus festinus'],Metazoa,Arthropoda,Insecta,Hemiptera,Membracidae,Spissistilus,Biota,Biota,Invertebrate,,Invertebrate
NC_016875.1,NC_016875.1,1004049.0,Spissistilus festinus reovirus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Unclassified,Unclassified,[30097],['Spissistilus festinus'],Metazoa,Arthropoda,Insecta,Hemiptera,Membracidae,Spissistilus,Biota,Biota,Invertebrate,,Invertebrate
NC_016878.1,NC_016878.1,1004049.0,Spissistilus festinus reovirus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Unclassified,Unclassified,[30097],['Spissistilus festinus'],Metazoa,Arthropoda,Insecta,Hemiptera,Membracidae,Spissistilus,Biota,Biota,Invertebrate,,Invertebrate
NC_016879.1,NC_016879.1,1004049.0,Spissistilus festinus reovirus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Unclassified,Unclassified,[30097],['Spissistilus festinus'],Metazoa,Arthropoda,Insecta,Hemiptera,Membracidae,Spissistilus,Biota,Biota,Invertebrate,,Invertebrate
NC_016880.1,NC_016880.1,1004049.0,Spissistilus festinus reovirus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Unclassified,Unclassified,[30097],['Spissistilus festinus'],Metazoa,Arthropoda,Insecta,Hemiptera,Membracidae,Spissistilus,Biota,Biota,Invertebrate,,Invertebrate
NC_016881.1,NC_016881.1,1004049.0,Spissistilus festinus reovirus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Unclassified,Unclassified,[30097],['Spissistilus festinus'],Metazoa,Arthropoda,Insecta,Hemiptera,Membracidae,Spissistilus,Biota,Biota,Invertebrate,,Invertebrate
NC_016883.1,NC_016883.1,1004049.0,Spissistilus festinus reovirus,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Unclassified,Unclassified,[30097],['Spissistilus festinus'],Metazoa,Arthropoda,Insecta,Hemiptera,Membracidae,Spissistilus,Biota,Biota,Invertebrate,,Invertebrate
NC_021543.1,NC_021543.1,10942.0,Human rotavirus B,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Rotavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
NC_021545.1,NC_021545.1,10942.0,Human rotavirus B,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Rotavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
NC_021546.1,NC_021546.1,10942.0,Human rotavirus B,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Rotavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
NC_021547.1,NC_021547.1,10942.0,Human rotavirus B,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Rotavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
NC_021548.1,NC_021548.1,10942.0,Human rotavirus B,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Rotavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
NC_021549.1,NC_021549.1,10942.0,Human rotavirus B,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Rotavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
NC_021551.1,NC_021551.1,10942.0,Human rotavirus B,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Rotavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
NC_021580.1,NC_021580.1,994995.0,Rotavirus G chicken/03V0567/DEU/2003,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Rotavirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
NC_021582.1,NC_021582.1,994995.0,Rotavirus G chicken/03V0567/DEU/2003,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Rotavirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
NC_021583.1,NC_021583.1,994995.0,Rotavirus G chicken/03V0567/DEU/2003,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Rotavirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
NC_021584.1,NC_021584.1,994995.0,Rotavirus G chicken/03V0567/DEU/2003,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Rotavirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
NC_021585.1,NC_021585.1,994995.0,Rotavirus G chicken/03V0567/DEU/2003,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Rotavirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
NC_021586.1,NC_021586.1,994995.0,Rotavirus G chicken/03V0567/DEU/2003,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Rotavirus,[9031],['Gallus gallus'],Metazoa,Chordata,Aves,Galliformes,Phasianidae,Gallus,Biota,Biota,Chordata,Aves,Aves
