,y|acc,y|virus taxid,y|virus name,y|virus kingdom,y|virus phylum,y|virus class,y|virus order,y|virus family,y|virus genus,y|host taxid,y|host name,y|host kingdom,y|host phylum,y|host class,y|host order,y|host family,y|host genus,y|host superkingdom,y|L0,y|L1,y|L2,y|host leaves
MZ955748.1,MZ955748.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
OK514756.1,OK514756.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
OK075278.1,OK075278.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
OK075267.1,OK075267.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
OK075260.1,OK075260.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
OK075240.1,OK075240.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MN716782.1,MN716782.1,2768782.0,Grapevine-associated caulimovirus,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Caulimoviridae,Caulimovirus,[29760],['Vitis vinifera'],Viridiplantae,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,Biota,Biota,Viridiplantae,,Viridiplantae
MZ359120.1,MZ359120.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MZ359119.1,MZ359119.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MZ359117.1,MZ359117.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MZ359116.1,MZ359116.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MZ359114.1,MZ359114.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MZ359109.1,MZ359109.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW732901.1,MW732901.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW732849.1,MW732849.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT347593.1,MT347593.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT347589.1,MT347589.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MZ063028.1,MZ063028.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT349413.1,MT349413.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT349411.1,MT349411.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW353967.1,MW353967.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW353966.1,MW353966.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW584223.1,MW584223.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW584222.1,MW584222.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW584215.1,MW584215.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT579870.1,MT579870.1,2838078.0,Agapanthus tungrovirus,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Caulimoviridae,Tungrovirus,[51426],['Agapanthus'],Viridiplantae,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Agapanthus,Biota,Biota,Viridiplantae,,Viridiplantae
MW405280.2,MW405280.2,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW881645.1,MW881645.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW881642.1,MW881642.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW881619.1,MW881619.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW881616.1,MW881616.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW405268.1,MW405268.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW405267.1,MW405267.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW405266.1,MW405266.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW189787.1,MW189787.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW189579.1,MW189579.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW189418.1,MW189418.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW189413.1,MW189413.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW189374.1,MW189374.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW189362.1,MW189362.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW189155.1,MW189155.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW189089.1,MW189089.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW189037.1,MW189037.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW188753.1,MW188753.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW188751.1,MW188751.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MF000425.1,MF000425.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MF000424.1,MF000424.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT795085.1,MT795085.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT794106.1,MT794106.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT793999.1,MT793999.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT793925.1,MT793925.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT794908.1,MT794908.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT794879.1,MT794879.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT794664.1,MT794664.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT794640.1,MT794640.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT794571.1,MT794571.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT794230.1,MT794230.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT794221.1,MT794221.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT794066.1,MT794066.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT794029.1,MT794029.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT794018.1,MT794018.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT793905.1,MT793905.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT793873.1,MT793873.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT929441.1,MT929441.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW344802.1,MW344802.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW344778.1,MW344778.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW287725.1,MW287725.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW287722.1,MW287722.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW287721.1,MW287721.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW287719.1,MW287719.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW287717.1,MW287717.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW287714.1,MW287714.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MW287702.1,MW287702.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT307875.1,MT307875.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT307865.1,MT307865.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT307860.1,MT307860.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT307855.1,MT307855.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT307836.1,MT307836.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT307823.1,MT307823.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT307817.1,MT307817.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT307726.1,MT307726.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT307712.1,MT307712.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT307702.1,MT307702.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT307692.1,MT307692.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT307668.1,MT307668.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT307663.1,MT307663.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT307654.1,MT307654.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT307653.1,MT307653.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT307642.1,MT307642.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT307640.1,MT307640.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT307600.1,MT307600.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT307550.1,MT307550.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT307491.1,MT307491.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT307458.1,MT307458.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT307457.1,MT307457.1,11676.0,Human immunodeficiency virus 1,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
