,y|acc,y|virus taxid,y|virus name,y|virus kingdom,y|virus phylum,y|virus class,y|virus order,y|virus family,y|virus genus,y|host taxid,y|host name,y|host kingdom,y|host phylum,y|host class,y|host order,y|host family,y|host genus,y|host superkingdom,y|L0,y|L1,y|L2,y|host leaves
MW676130.1,MW676130.1,2832143.0,Hypera postica associated alphaflexivirus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Unclassified,[36757],['Hypera postica'],Metazoa,Arthropoda,Insecta,Coleoptera,Curculionidae,Hypera,Biota,Biota,Invertebrate,,Invertebrate
MW323519.1,MW323519.1,2805380.0,Agave virus T,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Tepovirus,[386106],['Agave tequilana'],Viridiplantae,Streptophyta,Magnoliopsida,Asparagales,Asparagaceae,Agave,Biota,Biota,Viridiplantae,,Viridiplantae
MW322835.1,MW322835.1,35350.0,Apple stem pitting virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Foveavirus,[3749],['Malus'],Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Biota,Biota,Viridiplantae,,Viridiplantae
MW207174.1,MW207174.1,666859.0,Butterbur mosaic virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Carlavirus,[4173],['Veronica'],Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Biota,Biota,Viridiplantae,,Viridiplantae
MW207173.1,MW207173.1,666859.0,Butterbur mosaic virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Carlavirus,[4173],['Veronica'],Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Biota,Biota,Viridiplantae,,Viridiplantae
MW207172.1,MW207172.1,12171.0,Helenium virus S,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Carlavirus,[4173],['Veronica'],Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Biota,Biota,Viridiplantae,,Viridiplantae
MN253488.1,MN253488.1,2800955.0,Peony yellowing associated citrivirus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Citrivirus,[13625],['Paeonia'],Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Paeoniaceae,Paeonia,Biota,Biota,Viridiplantae,,Viridiplantae
MW328762.1,MW328762.1,2794419.0,Caper carlavirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Carlavirus,[65558],['Capparis spinosa'],Viridiplantae,Streptophyta,Magnoliopsida,Brassicales,Capparaceae,Capparis,Biota,Biota,Viridiplantae,,Viridiplantae
MW328761.1,MW328761.1,2794430.0,Humulus lupulus citrivirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Citrivirus,[3486],['Humulus lupulus'],Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Cannabaceae,Humulus,Biota,Biota,Viridiplantae,,Viridiplantae
MW328760.1,MW328760.1,2799338.0,Liriodendron tulipifera tymovirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Unclassified,[3415],['Liriodendron tulipifera'],Viridiplantae,Streptophyta,Magnoliopsida,Magnoliales,Magnoliaceae,Liriodendron,Biota,Biota,Viridiplantae,,Viridiplantae
MW328759.1,MW328759.1,2794420.0,Carya illinoinensis carlavirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Carlavirus,[32201],['Carya illinoinensis'],Viridiplantae,Streptophyta,Magnoliopsida,Fagales,Juglandaceae,Carya,Biota,Biota,Viridiplantae,,Viridiplantae
MW328758.1,MW328758.1,2794404.0,Iris domestica betaflexivirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Unclassified,[58944],['Iris domestica'],Viridiplantae,Streptophyta,Magnoliopsida,Asparagales,Iridaceae,Iris,Biota,Biota,Viridiplantae,,Viridiplantae
MW328756.1,MW328756.1,2794429.0,Agave tequilana vitivirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Vitivirus,[386106],['Agave tequilana'],Viridiplantae,Streptophyta,Magnoliopsida,Asparagales,Asparagaceae,Agave,Biota,Biota,Viridiplantae,,Viridiplantae
MW328754.1,MW328754.1,2794440.0,Nasturtium officinale macula-like virus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Unclassified,[65948],['Nasturtium officinale'],Viridiplantae,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Nasturtium,Biota,Biota,Viridiplantae,,Viridiplantae
MW328752.1,MW328752.1,2794434.0,Davidia involucrata marafivirus 2,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Marafivirus,[16924],['Davidia involucrata'],Viridiplantae,Streptophyta,Magnoliopsida,Cornales,Nyssaceae,Davidia,Biota,Biota,Viridiplantae,,Viridiplantae
MW328751.1,MW328751.1,2794439.0,Triticum polonicum mycotymovirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,[77606],['Triticum polonicum'],Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Biota,Biota,Viridiplantae,,Viridiplantae
MW328750.1,MW328750.1,2794433.0,Davidia involucrata marafivirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Marafivirus,[16924],['Davidia involucrata'],Viridiplantae,Streptophyta,Magnoliopsida,Cornales,Nyssaceae,Davidia,Biota,Biota,Viridiplantae,,Viridiplantae
MW328749.1,MW328749.1,2794432.0,Cymodocea nodosa foveavirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Foveavirus,[55448],['Cymodocea nodosa'],Viridiplantae,Streptophyta,Magnoliopsida,Alismatales,Cymodoceaceae,Cymodocea,Biota,Biota,Viridiplantae,,Viridiplantae
MW328748.1,MW328748.1,2794407.0,Suaeda fruticosa betaflexivirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Unclassified,[224168],['Suaeda fruticosa'],Viridiplantae,Streptophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Suaeda,Biota,Biota,Viridiplantae,,Viridiplantae
MW328747.1,MW328747.1,2794418.0,Sesame deltaflexivirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Deltaflexiviridae,Deltaflexivirus,[4182],['Sesamum indicum'],Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Pedaliaceae,Sesamum,Biota,Biota,Viridiplantae,,Viridiplantae
MW328745.1,MW328745.1,2794415.0,Agave tequilana deltaflexivirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Deltaflexiviridae,Deltaflexivirus,[386106],['Agave tequilana'],Viridiplantae,Streptophyta,Magnoliopsida,Asparagales,Asparagaceae,Agave,Biota,Biota,Viridiplantae,,Viridiplantae
MW328744.1,MW328744.1,2794416.0,Agrostis stolonifera deltaflexivirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Deltaflexiviridae,Deltaflexivirus,[63632],['Agrostis stolonifera'],Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Agrostis,Biota,Biota,Viridiplantae,,Viridiplantae
MW328743.1,MW328743.1,2794424.0,Anthurium alphaflexivirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Unclassified,[1678845],['Anthurium amnicola'],Viridiplantae,Streptophyta,Magnoliopsida,Alismatales,Araceae,Anthurium,Biota,Biota,Viridiplantae,,Viridiplantae
MW328741.1,MW328741.1,2794425.0,Cymodocea alphaflexivirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Unclassified,[55448],['Cymodocea nodosa'],Viridiplantae,Streptophyta,Magnoliopsida,Alismatales,Cymodoceaceae,Cymodocea,Biota,Biota,Viridiplantae,,Viridiplantae
MW328740.1,MW328740.1,2794411.0,Agave potexvirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Potexvirus,[386106],['Agave tequilana'],Viridiplantae,Streptophyta,Magnoliopsida,Asparagales,Asparagaceae,Agave,Biota,Biota,Viridiplantae,,Viridiplantae
MW328739.1,MW328739.1,2794401.0,Avocado betaflexivirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Unclassified,[3435],['Persea americana'],Viridiplantae,Streptophyta,Magnoliopsida,Laurales,Lauraceae,Persea,Biota,Biota,Viridiplantae,,Viridiplantae
MW328738.1,MW328738.1,2794428.0,Breadfruit capillovirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Capillovirus,[194251],['Artocarpus altilis'],Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Moraceae,Artocarpus,Biota,Biota,Viridiplantae,,Viridiplantae
MW328737.1,MW328737.1,2794408.0,Oak betaflexivirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Unclassified,[1266317],['Quercus castanea'],Viridiplantae,Streptophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Biota,Biota,Viridiplantae,,Viridiplantae
MW328736.1,MW328736.1,2794431.0,Avocado citrivirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Citrivirus,[3435],['Persea americana'],Viridiplantae,Streptophyta,Magnoliopsida,Laurales,Lauraceae,Persea,Biota,Biota,Viridiplantae,,Viridiplantae
MW328735.1,MW328735.1,2794406.0,Rhododendron betaflexivirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Unclassified,[321363],['Rhododendron delavayi'],Viridiplantae,Streptophyta,Magnoliopsida,Ericales,Ericaceae,Rhododendron,Biota,Biota,Viridiplantae,,Viridiplantae
MW328734.1,MW328734.1,2794435.0,Daiswa trichovirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Trichovirus,[221260],['Paris polyphylla var. yunnanensis'],Viridiplantae,Streptophyta,Magnoliopsida,Liliales,Melanthiaceae,Paris,Biota,Biota,Viridiplantae,,Viridiplantae
MW328732.1,MW328732.1,2794403.0,Gymnadenia betaflexivirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Unclassified,[1126420],['Gymnadenia rhellicani'],Viridiplantae,Streptophyta,Magnoliopsida,Asparagales,Orchidaceae,Gymnadenia,Biota,Biota,Viridiplantae,,Viridiplantae
MW328731.1,MW328731.1,2794402.0,Castanea betaflexivirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Unclassified,[103480],['Castanea crenata'],Viridiplantae,Streptophyta,Magnoliopsida,Fagales,Fagaceae,Castanea,Biota,Biota,Viridiplantae,,Viridiplantae
MW328730.1,MW328730.1,2794410.0,Rhodiola betaflexivirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Unclassified,[203015],['Rhodiola rosea'],Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Crassulaceae,Rhodiola,Biota,Biota,Viridiplantae,,Viridiplantae
MW328726.1,MW328726.1,2794414.0,Ferula potexvirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Potexvirus,[52471],['Ferula assa-foetida'],Viridiplantae,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Ferula,Biota,Biota,Viridiplantae,,Viridiplantae
MW328724.1,MW328724.1,2794413.0,Dioscorea potexvirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Potexvirus,[325984],['Dioscorea zingiberensis'],Viridiplantae,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Biota,Biota,Viridiplantae,,Viridiplantae
MW328723.1,MW328723.1,2794421.0,Stevia carlavirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Carlavirus,[55670],['Stevia rebaudiana'],Viridiplantae,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Stevia,Biota,Biota,Viridiplantae,,Viridiplantae
MN744725.1,MN744725.1,2778985.0,Lentinula edodes betaflexi-like virus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Unclassified,[5353],['Lentinula edodes'],Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Lentinula,Biota,Biota,Fungi,,Fungi
MN744724.1,MN744724.1,2778980.0,Lentinula edodes deltaflexivirus 2,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Deltaflexiviridae,Unclassified,[5353],['Lentinula edodes'],Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Lentinula,Biota,Biota,Fungi,,Fungi
MN744723.1,MN744723.1,2778979.0,Lentinula edodes deltaflexivirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Deltaflexiviridae,Unclassified,[5353],['Lentinula edodes'],Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Lentinula,Biota,Biota,Fungi,,Fungi
MG995738.1,MG995738.1,2201305.0,Hobart betaflexivirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Unclassified,[7460],['Apis mellifera'],Metazoa,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Biota,Biota,Invertebrate,,Invertebrate
MK605686.1,MK605686.1,2597175.0,Pistacia-associated flexivirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Gammaflexiviridae,Gammaflexivirus,[371726],['Pistacia lentiscus'],Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Anacardiaceae,Pistacia,Biota,Biota,Viridiplantae,,Viridiplantae
MN203215.1,MN203215.1,2692391.0,Insect-associated tymovirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Unclassified,Unclassified,[50557],['Insecta'],Metazoa,Arthropoda,Insecta,Unclassified,Unclassified,Unclassified,Biota,Biota,Invertebrate,,Invertebrate
MN385582.1,MN385582.1,2686012.0,Camellia japonica associated betaflexivirus 2,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Unclassified,[4443],['Camellia japonica'],Viridiplantae,Streptophyta,Magnoliopsida,Ericales,Theaceae,Camellia,Biota,Biota,Viridiplantae,,Viridiplantae
MN532566.1,MN532566.1,2686306.0,Camellia japonica associated betaflexivirus 3,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Unclassified,[4443],['Camellia japonica'],Viridiplantae,Streptophyta,Magnoliopsida,Ericales,Theaceae,Camellia,Biota,Biota,Viridiplantae,,Viridiplantae
MK778784.1,MK778784.1,263004.0,Sweet potato chlorotic fleck virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Carlavirus,[4120],['Ipomoea batatas'],Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Biota,Biota,Viridiplantae,,Viridiplantae
MK778783.1,MK778783.1,263004.0,Sweet potato chlorotic fleck virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Carlavirus,[4120],['Ipomoea batatas'],Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Biota,Biota,Viridiplantae,,Viridiplantae
MH686191.1,MH686191.1,2283237.0,Grapevine virus L,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Vitivirus,[29760],['Vitis vinifera'],Viridiplantae,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,Biota,Biota,Viridiplantae,,Viridiplantae
MF375884.2,MF375884.2,2086642.0,Entoleuca gammaflexivirus 2,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Gammaflexiviridae,Xylavirus,[97379],['Entoleuca'],Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Entoleuca,Biota,Biota,Fungi,,Fungi
MF375883.2,MF375883.2,2086641.0,Entoleuca gammaflexivirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Gammaflexiviridae,Gammaflexivirus,[97379],['Entoleuca'],Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Entoleuca,Biota,Biota,Fungi,,Fungi
DQ412998.2,DQ412998.2,375547.0,White ash mosaic virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Unclassified,Unclassified,[38872],['Fraxinus americana'],Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,Biota,Biota,Viridiplantae,,Viridiplantae
MH155883.1,MH155883.1,2487753.0,Guarapuava tymovirus-like 2,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Unclassified,Unclassified,[6941],['Rhipicephalus microplus'],Metazoa,Arthropoda,Arachnida,Ixodida,Ixodidae,Rhipicephalus,Biota,Biota,Invertebrate,,Invertebrate
MH155882.1,MH155882.1,2487752.0,Guarapuava tymovirus-like 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Unclassified,Unclassified,[6941],['Rhipicephalus microplus'],Metazoa,Arthropoda,Arachnida,Ixodida,Ixodidae,Rhipicephalus,Biota,Biota,Invertebrate,,Invertebrate
KY451037.1,KY451037.1,12169.0,Potato virus S,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Carlavirus,[264540],['Arracacia xanthorrhiza'],Viridiplantae,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Arracacia,Biota,Biota,Viridiplantae,,Viridiplantae
MF443260.1,MF443260.1,2043552.0,Medicago sativa marafivirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Marafivirus,[3879],['Medicago sativa'],Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,Biota,Biota,Viridiplantae,,Viridiplantae
MF133526.1,MF133526.1,12182.0,Potato aucuba mosaic virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Potexvirus,[4113],['Solanum tuberosum'],Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Biota,Biota,Viridiplantae,,Viridiplantae
KY288505.1,KY288505.1,1977392.0,Cassava virus X,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Potexvirus,[3983],['Manihot esculenta'],Viridiplantae,Streptophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Manihot,Biota,Biota,Viridiplantae,,Viridiplantae
KX828704.1,KX828704.1,103723.0,Grapevine Red Globe virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Maculavirus,[29760],['Vitis vinifera'],Viridiplantae,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,Biota,Biota,Viridiplantae,,Viridiplantae
KX828703.1,KX828703.1,35288.0,Grapevine virus A,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Vitivirus,[29760],['Vitis vinifera'],Viridiplantae,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,Biota,Biota,Viridiplantae,,Viridiplantae
AY864849.2,AY864849.2,12194.0,Lily virus X,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Potexvirus,[1214776],['Tricyrtis formosana var. stolonifera'],Viridiplantae,Streptophyta,Magnoliopsida,Liliales,Liliaceae,Tricyrtis,Biota,Biota,Viridiplantae,,Viridiplantae
KT037017.1,KT037017.1,630199.0,Grapevine Syrah virus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Marafivirus,[29760],['Vitis vinifera'],Viridiplantae,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,Biota,Biota,Viridiplantae,,Viridiplantae
HM107774.1,HM107774.1,157777.0,Pea streak virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Carlavirus,[3879],['Medicago sativa'],Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,Biota,Biota,Viridiplantae,,Viridiplantae
KC847061.1,KC847061.1,12175.0,Apple chlorotic leaf spot virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Trichovirus,[3750],['Malus domestica'],Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Biota,Biota,Viridiplantae,,Viridiplantae
JQ001816.1,JQ001816.1,1111988.0,Watercress white vein virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,[65948],['Nasturtium officinale'],Viridiplantae,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Nasturtium,Biota,Biota,Viridiplantae,,Viridiplantae
JN019812.1,JN019812.1,12433.0,Garlic virus A,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Allexivirus,[4682],['Allium sativum'],Viridiplantae,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Biota,Biota,Viridiplantae,,Viridiplantae
JN127346.1,JN127346.1,1046302.0,Scaevola virus A,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Unclassified,[1046411],['Scaevola calliptera'],Viridiplantae,Streptophyta,Magnoliopsida,Asterales,Goodeniaceae,Scaevola,Biota,Biota,Viridiplantae,,Viridiplantae
MT752838.1,MT752838.1,12183.0,Potato virus X,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Potexvirus,[4113],['Solanum tuberosum'],Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Biota,Biota,Viridiplantae,,Viridiplantae
MT752744.1,MT752744.1,12183.0,Potato virus X,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Potexvirus,[4113],['Solanum tuberosum'],Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Biota,Biota,Viridiplantae,,Viridiplantae
MT752685.1,MT752685.1,12183.0,Potato virus X,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Potexvirus,[4113],['Solanum tuberosum'],Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Biota,Biota,Viridiplantae,,Viridiplantae
ON216317.1,ON216317.1,2985712.0,Rudbeckia citrivirus A,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Citrivirus,[48209],['Rudbeckia'],Viridiplantae,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Rudbeckia,Biota,Biota,Viridiplantae,,Viridiplantae
OM108485.1,OM108485.1,335963.0,Hippeastrum latent virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Carlavirus,[205937],['Crinum asiaticum'],Viridiplantae,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Crinum,Biota,Biota,Viridiplantae,,Viridiplantae
MZ305310.1,MZ305310.1,2891232.0,Pennisetum glaucum marafivirus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Marafivirus,[4543],['Cenchrus americanus'],Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Cenchrus,Biota,Biota,Viridiplantae,,Viridiplantae
MT981417.1,MT981417.1,2806893.0,Garlic yellow stripe associated virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Foveavirus,[4682],['Allium sativum'],Viridiplantae,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Biota,Biota,Viridiplantae,,Viridiplantae
MT731489.1,MT731489.1,12433.0,Garlic virus A,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Allexivirus,[4682],['Allium sativum'],Viridiplantae,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Biota,Biota,Viridiplantae,,Viridiplantae
MT090966.1,MT090966.1,2763129.0,Cherry virus T,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Tepovirus,[140311],['Prunus cerasus'],Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Biota,Biota,Viridiplantae,,Viridiplantae
MT269789.1,MT269789.1,2283237.0,Grapevine virus L,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Vitivirus,[3603],['Vitis'],Viridiplantae,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,Biota,Biota,Viridiplantae,,Viridiplantae
KU707475.2,KU707475.2,263004.0,Sweet potato chlorotic fleck virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Carlavirus,[89662],['Ipomoea setosa'],Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Biota,Biota,Viridiplantae,,Viridiplantae
MN864567.1,MN864567.1,1985968.0,Alfalfa virus S,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Allexivirus,[3879],['Medicago sativa'],Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,Biota,Biota,Viridiplantae,,Viridiplantae
MK770418.1,MK770418.1,241525.0,Cole latent virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Carlavirus,[3712],['Brassica oleracea'],Viridiplantae,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Brassica,Biota,Biota,Viridiplantae,,Viridiplantae
MN053272.1,MN053272.1,2650000.0,Rose virus A,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Carlavirus,[74648],['Rosa lucieae'],Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Biota,Biota,Viridiplantae,,Viridiplantae
MG604237.1,MG604237.1,129141.0,Citrus leaf blotch virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Citrivirus,[3625],['Actinidia chinensis'],Viridiplantae,Streptophyta,Magnoliopsida,Ericales,Actinidiaceae,Actinidia,Biota,Biota,Viridiplantae,,Viridiplantae
KY242757.1,KY242757.1,35350.0,Apple stem pitting virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Foveavirus,[3750],['Malus domestica'],Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Biota,Biota,Viridiplantae,,Viridiplantae
KU947036.1,KU947036.1,28347.0,Apple stem grooving virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Capillovirus,[3749],['Malus'],Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Biota,Biota,Viridiplantae,,Viridiplantae
