,y|acc,y|virus taxid,y|virus name,y|virus kingdom,y|virus phylum,y|virus class,y|virus order,y|virus family,y|virus genus,y|host taxid,y|host name,y|host kingdom,y|host phylum,y|host class,y|host order,y|host family,y|host genus,y|host superkingdom,y|L0,y|L1,y|L2,y|host leaves
NC_033553.1,NC_033553.1,1885929.0,Kibale red colobus virus 1,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Zetaarterivirus,[591936],['Piliocolobus tephrosceles'],Metazoa,Chordata,Mammalia,Primates,Cercopithecidae,Piliocolobus,Biota,Biota,Chordata,Primates,Primates
NC_034440.1,NC_034440.1,1508220.0,Bat coronavirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Unclassified,[77214],['Eidolon helvum'],Metazoa,Chordata,Mammalia,Chiroptera,Pteropodidae,Eidolon,Biota,Biota,Chordata,Chiroptera,Chiroptera
NC_034455.1,NC_034455.1,1936072.0,Kibale red colobus virus 2,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Etaarterivirus,[591936],['Piliocolobus tephrosceles'],Metazoa,Chordata,Mammalia,Primates,Cercopithecidae,Piliocolobus,Biota,Biota,Chordata,Primates,Primates
NC_034976.1,NC_034976.1,1837217.0,Goat torovirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Tobaniviridae,Torovirus,[9925],['Capra hircus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Capra,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
NC_035127.1,NC_035127.1,2012619.0,Olivier's shrew virus 1,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Muarterivirus,[214449],['Crocidura olivieri'],Metazoa,Chordata,Mammalia,Eulipotyphla,Soricidae,Crocidura,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
NC_035191.1,NC_035191.1,1508228.0,Wencheng Sm shrew coronavirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Alphacoronavirus,[9378],['Suncus murinus'],Metazoa,Chordata,Mammalia,Eulipotyphla,Soricidae,Suncus,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
NC_035465.1,NC_035465.1,2016400.0,Morelia viridis nidovirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Tobaniviridae,Pregotovirus,[129333],['Morelia viridis'],Metazoa,Chordata,Lepidosauria,Squamata,Pythonidae,Morelia,Biota,Biota,Chordata,Reptilia,Reptilia
NC_036586.1,NC_036586.1,2060479.0,Dianke virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Mesoniviridae,Alphamesonivirus,"[7160, 7157]","['Aedes albopictus', 'Culicidae']",Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Unclassified,Biota,Biota,Invertebrate,,Invertebrate
NC_038292.1,NC_038292.1,1965065.0,Kibale red-tailed guenon virus 1,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Iotaarterivirus,[36223],['Cercopithecus ascanius'],Metazoa,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,Biota,Biota,Chordata,Primates,Primates
NC_038293.1,NC_038293.1,1965068.0,Simian hemorrhagic encephalitis virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Epsilonarterivirus,[9544],['Macaca mulatta'],Metazoa,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,Biota,Biota,Chordata,Primates,Primates
NC_038296.1,NC_038296.1,1332248.0,Karang Sari virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Mesoniviridae,Alphamesonivirus,[100678],['Culex vishnui'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Culex,Biota,Biota,Invertebrate,,Invertebrate
NC_038861.1,NC_038861.1,11149.0,Transmissible gastroenteritis virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Alphacoronavirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
NC_039207.1,NC_039207.1,1385427.0,Betacoronavirus Erinaceus/VMC/DEU/2012,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Betacoronavirus,[9365],['Erinaceus europaeus'],Metazoa,Chordata,Mammalia,Eulipotyphla,Erinaceidae,Erinaceus,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
NC_040361.1,NC_040361.1,2100419.0,Planarian secretory cell nidovirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Mononiviridae,Alphamononivirus,[79327],['Schmidtea mediterranea'],Metazoa,Platyhelminthes,Rhabditophora,Tricladida,Dugesiidae,Schmidtea,Biota,Biota,Invertebrate,,Invertebrate
NC_040711.1,NC_040711.1,2283236.0,Aplysia californica nido-like virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Unclassified,Unclassified,[6500],['Aplysia californica'],Metazoa,Mollusca,Gastropoda,Aplysiida,Aplysiidae,Aplysia,Biota,Biota,Invertebrate,,Invertebrate
NC_043474.1,NC_043474.1,1912590.0,Shingleback nidovirus 1,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Tobaniviridae,Pregotovirus,[8527],['Tiliqua rugosa'],Metazoa,Chordata,Lepidosauria,Squamata,Scincidae,Tiliqua,Biota,Biota,Chordata,Reptilia,Reptilia
NC_043488.1,NC_043488.1,1795438.0,Kadiweu virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Mesoniviridae,Alphamesonivirus,[2912049],['Culex sp.'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Culex,Biota,Biota,Invertebrate,,Invertebrate
NC_043489.1,NC_043489.1,1795442.0,Ofaie virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Mesoniviridae,Alphamesonivirus,[2046962],['Mansonia sp.'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Mansonia,Biota,Biota,Invertebrate,,Invertebrate
NC_043490.1,NC_043490.1,1923774.0,Xinzhou nematode virus 6,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Tobaniviridae,Sectovirus,[333870],['Nematodes'],Metazoa,Arthropoda,Insecta,Coleoptera,Eucnemidae,Nematodes,Biota,Biota,Invertebrate,,Invertebrate
NC_045512.2,NC_045512.2,2697049.0,Severe acute respiratory syndrome coronavirus 2,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Betacoronavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
NC_046954.1,NC_046954.1,2050018.0,Rodent coronavirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Unclassified,[527686],['Myodes rufocanus'],Metazoa,Chordata,Mammalia,Rodentia,Cricetidae,Myodes,Biota,Biota,Chordata,Rodentia,Rodentia
NC_046955.1,NC_046955.1,2050019.0,Shrew coronavirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Unclassified,[42254],['Sorex araneus'],Metazoa,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
NC_046959.1,NC_046959.1,2116442.0,Guangdong greater green snake arterivirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Gresnaviridae,Cyclophivirus,[192173],['Ptyas major'],Metazoa,Chordata,Lepidosauria,Squamata,Colubridae,Ptyas,Biota,Biota,Chordata,Reptilia,Reptilia
NC_046961.1,NC_046961.1,2116345.0,Chinese broad-headed pond turtle arterivirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Cremegaviridae,Pontunivirus,[260622],['Mauremys megalocephala'],Metazoa,Chordata,Testudinata,Testudines,Geoemydidae,Mauremys,Biota,Biota,Chordata,Reptilia,Reptilia
NC_046962.1,NC_046962.1,2116385.0,Hainan hebius popei torovirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Tobaniviridae,Infratovirus,[1591025],['Hebius popei'],Metazoa,Chordata,Lepidosauria,Squamata,Colubridae,Hebius,Biota,Biota,Chordata,Reptilia,Reptilia
NC_046963.1,NC_046963.1,2116384.0,Guangdong red-banded snake torovirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Tobaniviridae,Torovirus,[74361],['Lycodon rufozonatus'],Metazoa,Chordata,Lepidosauria,Squamata,Colubridae,Lycodon,Biota,Biota,Chordata,Reptilia,Reptilia
NC_046964.1,NC_046964.1,2492658.0,Alphacoronavirus Bat-CoV/P.kuhlii/Italy/3398-19/2015,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Alphacoronavirus,[59472],['Pipistrellus kuhlii'],Metazoa,Chordata,Mammalia,Chiroptera,Vespertilionidae,Pipistrellus,Biota,Biota,Chordata,Chiroptera,Chiroptera
NC_046965.1,NC_046965.1,2569586.0,Canada goose coronavirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Gammacoronavirus,"[8853, 8849]","['Branta canadensis', 'Anser caerulescens']",Metazoa,Chordata,Aves,Anseriformes,Anatidae,Unclassified,Biota,Biota,Chordata,Aves,Aves
NC_048209.1,NC_048209.1,2682610.0,Zambian malbrouck virus 1,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Epsilonarterivirus,[392815],['Chlorocebus'],Metazoa,Chordata,Mammalia,Primates,Cercopithecidae,Chlorocebus,Biota,Biota,Chordata,Primates,Primates
NC_048210.1,NC_048210.1,1806636.0,Rodent arterivirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Unclassified,"[282341, 870526]","['Neodon clarkei', 'Eothenomys inez']",Metazoa,Chordata,Mammalia,Rodentia,Cricetidae,Unclassified,Biota,Biota,Chordata,Rodentia,Rodentia
NC_048212.1,NC_048212.1,1508220.0,Bat coronavirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Unclassified,[77214],['Eidolon helvum'],Metazoa,Chordata,Mammalia,Chiroptera,Pteropodidae,Eidolon,Biota,Biota,Chordata,Chiroptera,Chiroptera
NC_048215.1,NC_048215.1,96029.0,Yellow head virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Roniviridae,Okavirus,[6687],['Penaeus monodon'],Metazoa,Arthropoda,Malacostraca,Decapoda,Penaeidae,Penaeus,Biota,Biota,Invertebrate,,Invertebrate
NC_048216.1,NC_048216.1,1920748.0,NL63-related bat coronavirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Alphacoronavirus,[549403],['Triaenops afer'],Metazoa,Chordata,Mammalia,Chiroptera,Rhinonycteridae,Triaenops,Biota,Biota,Chordata,Chiroptera,Chiroptera
OM480512.1,OM480512.1,2919020.0,Porcupine nidovirus 2,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Unclassified,Unclassified,[10135],['Hystricidae'],Metazoa,Chordata,Mammalia,Rodentia,Hystricidae,Unclassified,Biota,Biota,Chordata,Rodentia,Rodentia
MZ417499.1,MZ417499.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ417496.1,MZ417496.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ417490.1,MZ417490.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ417489.1,MZ417489.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ417488.1,MZ417488.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ417485.1,MZ417485.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ417481.1,MZ417481.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ417480.1,MZ417480.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ417479.1,MZ417479.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ417478.1,MZ417478.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ417477.1,MZ417477.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ417476.1,MZ417476.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ417470.1,MZ417470.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ417464.1,MZ417464.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ417461.1,MZ417461.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ417459.1,MZ417459.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ417452.1,MZ417452.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ417451.1,MZ417451.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ417437.1,MZ417437.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ417434.1,MZ417434.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ417428.1,MZ417428.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ417425.1,MZ417425.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ417420.1,MZ417420.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ417419.1,MZ417419.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ417410.1,MZ417410.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ417409.1,MZ417409.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ417404.1,MZ417404.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ417402.1,MZ417402.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ417400.1,MZ417400.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ438676.1,MZ438676.1,2851639.0,Antelope torovirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Tobaniviridae,Torovirus,[59538],['Pantholops hodgsonii'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Pantholops,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MW256673.1,MW256673.1,2840075.0,Bemisia tabaci nido-like virus 1,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Unclassified,Unclassified,[7038],['Bemisia tabaci'],Metazoa,Arthropoda,Insecta,Hemiptera,Aleyrodidae,Bemisia,Biota,Biota,Invertebrate,,Invertebrate
MW561977.1,MW561977.1,2816848.0,Bangali torovirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Tobaniviridae,Torovirus,[72862],['Hyalomma rufipes'],Metazoa,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,Biota,Biota,Invertebrate,,Invertebrate
MN714662.1,MN714662.1,2819081.0,Insect mesonivirus 1,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Mesoniviridae,Nasenivirus,[161014],['Thrips tabaci'],Metazoa,Arthropoda,Insecta,Thysanoptera,Thripidae,Thrips,Biota,Biota,Invertebrate,,Invertebrate
MN961271.1,MN961271.1,2788946.0,Aphis citricidus meson-like virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Mesoniviridae,Tocinivirus,[223852],['Aphis citricidus'],Metazoa,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,Biota,Biota,Invertebrate,,Invertebrate
MN714663.1,MN714663.1,2767230.0,Frankliniella occidentalis associated mesonivirus 1,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Mesoniviridae,Tofonivirus,[133901],['Frankliniella occidentalis'],Metazoa,Arthropoda,Insecta,Thysanoptera,Thripidae,Frankliniella,Biota,Biota,Invertebrate,,Invertebrate
MN161572.1,MN161572.1,2661817.0,Serpentovirinae sp.,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Tobaniviridae,Unclassified,[165044],['Lampropeltis triangulum hondurensis'],Metazoa,Chordata,Lepidosauria,Squamata,Colubridae,Lampropeltis,Biota,Biota,Chordata,Reptilia,Reptilia
MN161567.1,MN161567.1,2661817.0,Serpentovirinae sp.,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Tobaniviridae,Unclassified,[51751],['Python regius'],Metazoa,Chordata,Lepidosauria,Squamata,Pythonidae,Python,Biota,Biota,Chordata,Reptilia,Reptilia
MN161566.1,MN161566.1,2661817.0,Serpentovirinae sp.,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Tobaniviridae,Unclassified,[1496311],['Malayopython reticulatus'],Metazoa,Chordata,Lepidosauria,Squamata,Pythonidae,Malayopython,Biota,Biota,Chordata,Reptilia,Reptilia
MN161565.1,MN161565.1,2661817.0,Serpentovirinae sp.,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Tobaniviridae,Unclassified,[461330],['Python brongersmai'],Metazoa,Chordata,Lepidosauria,Squamata,Pythonidae,Python,Biota,Biota,Chordata,Reptilia,Reptilia
MN161564.1,MN161564.1,2661817.0,Serpentovirinae sp.,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Tobaniviridae,Unclassified,[461330],['Python brongersmai'],Metazoa,Chordata,Lepidosauria,Squamata,Pythonidae,Python,Biota,Biota,Chordata,Reptilia,Reptilia
MN161561.1,MN161561.1,2661817.0,Serpentovirinae sp.,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Tobaniviridae,Unclassified,[51861],['Corallus caninus'],Metazoa,Chordata,Lepidosauria,Squamata,Boidae,Corallus,Biota,Biota,Chordata,Reptilia,Reptilia
MN161560.1,MN161560.1,2661817.0,Serpentovirinae sp.,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Tobaniviridae,Unclassified,[129333],['Morelia viridis'],Metazoa,Chordata,Lepidosauria,Squamata,Pythonidae,Morelia,Biota,Biota,Chordata,Reptilia,Reptilia
MN161559.1,MN161559.1,2661817.0,Serpentovirinae sp.,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Tobaniviridae,Unclassified,[129333],['Morelia viridis'],Metazoa,Chordata,Lepidosauria,Squamata,Pythonidae,Morelia,Biota,Biota,Chordata,Reptilia,Reptilia
MG600031.1,MG600031.1,2116382.0,Guangdong mandarin rat snake torovirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Tobaniviridae,Torovirus,[74365],['Euprepiophis mandarinus'],Metazoa,Chordata,Lepidosauria,Squamata,Colubridae,Euprepiophis,Biota,Biota,Chordata,Reptilia,Reptilia
MG600029.1,MG600029.1,2116383.0,Guangdong chinese water snake torovirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Tobaniviridae,Torovirus,[192589],['Myrrophis chinensis'],Metazoa,Chordata,Lepidosauria,Squamata,Homalopsidae,Myrrophis,Biota,Biota,Chordata,Reptilia,Reptilia
MG600021.1,MG600021.1,2116439.0,Hainan hebius popei arterivirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Unclassified,[1591025],['Hebius popei'],Metazoa,Chordata,Lepidosauria,Squamata,Colubridae,Hebius,Biota,Biota,Chordata,Reptilia,Reptilia
KY996317.1,KY996317.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
KX883636.1,KX883636.1,1923510.0,Wenling nido-like virus 1,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Euroniviridae,Charybnivirus,[6657],['Crustacea'],Metazoa,Arthropoda,Unclassified,Unclassified,Unclassified,Unclassified,Biota,Biota,Invertebrate,,Invertebrate
KX883627.1,KX883627.1,1922391.0,Beihai hermit crab virus 4,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Euroniviridae,Paguronivirus,[6744],['Paguroidea'],Metazoa,Arthropoda,Malacostraca,Decapoda,Unclassified,Unclassified,Biota,Biota,Invertebrate,,Invertebrate
FJ438532.1,FJ438532.1,96491.0,Gill-associated virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Roniviridae,Okavirus,[6687],['Penaeus monodon'],Metazoa,Arthropoda,Malacostraca,Decapoda,Penaeidae,Penaeus,Biota,Biota,Invertebrate,,Invertebrate
